"","Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue"
"45224","outsail",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45225","outscored",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45226","outscoring",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45227","outseam",1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45228","outsell",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45230","outsells",8,6,8,6,0.156862745098039,0.954242509439325,0.0715307582260372,0.845098040014257,"Verb",8,1,"Verb","8",2.24607665158378
"45232","outshine",5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Verb",5,1,"Verb","5",2.0699853925281
"45233","outshines",3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Verb",3,1,"Verb","3",1.89389413347242
"45234","outshining",2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45235","outshone",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45236","outshoot",9,8,9,8,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Verb",7,1,"Verb","7",2.29183414214446
"45245","outsmart",39,37,39,37,0.764705882352941,1.60205999132796,0.441106342393896,1.57978359661681,"Verb",39,1,"Verb","39",2.89389413347242
"45246","outsmarted",38,33,38,33,0.745098039215686,1.5910646070265,0.393419170243205,1.53147891704226,"Verb",38,1,"Verb","38",2.88289874917096
"45248","outsmarts",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45249","outsmell",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45250","outsmoked",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45252","outsource",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45253","outsourced",6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45255","outspend",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45261","outstare",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45262","outstay",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45263","outstayed",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45264","outstays",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45266","outstrip",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45268","outstrips",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45273","outtalk",3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Verb",3,1,"Verb","3",1.89389413347242
"45274","outtalks",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45275","outthink",14,14,14,14,0.274509803921569,1.17609125905568,0.16690510252742,1.17609125905568,"Verb",14,1,"Verb","14",2.46792540120014
"45279","outvoted",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45286","outweigh",24,20,24,20,0.470588235294118,1.39794000867204,0.238435860753457,1.32221929473392,"Verb",24,1,"Verb","24",2.6897741508165
"45287","outweighed",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45289","outweighs",13,13,13,13,0.254901960784314,1.14612803567824,0.154983309489747,1.14612803567824,"Verb",14,1,"Verb","14",2.4379621778227
"45291","outwitted",10,9,10,9,0.196078431372549,1.04139268515823,0.107296137339056,1,"Verb",10,1,"Verb","10",2.33322682730268
"45292","outwitting",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45294","outworked",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45304","ovated",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45316","overact",4,3,4,3,0.0784313725490196,0.698970004336019,0.0357653791130186,0.602059991327962,"Verb",4,1,"Verb","4",1.99080414648048
"45328","overate",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45330","overawe",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45334","overbid",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45335","overbill",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45345","overburden",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45348","overburnt",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45351","overcame",34,34,32,32,0.666666666666667,1.54406804435028,0.405340963280877,1.54406804435028,"Verb",34,1,"Verb","34",2.83590218649474
"45359","overclose",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45363","overcomes",20,18,20,18,0.392156862745098,1.32221929473392,0.214592274678112,1.27875360095283,"Verb",20,1,"Verb","20",2.61405343687838
"45372","overcook",7,7,7,7,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Verb",7,1,"Verb","7",2.1949241291364
"45375","overcrowd",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45382","overdid",24,24,24,24,0.470588235294118,1.39794000867204,0.286123032904149,1.39794000867204,"Verb",24,1,"Verb","24",2.6897741508165
"45383","overdo",82,73,82,73,1.6078431372549,1.91907809237607,0.870290891750119,1.86923171973098,"Verb",82,1,"Verb","82",3.21091223452053
"45384","overdoes",6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45385","overdoing",47,46,46,45,0.92156862745098,1.68124123737559,0.548402479732952,1.67209785793572,"Verb",47,1,"Verb","47",2.97307537952005
"45391","overdosing",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45398","overdress",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45401","overdrink",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45404","overdub",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45405","overdubbed",2,1,2,1,0.0392156862745098,0.477121254719662,0.0119217930376729,0.301029995663981,"Verb",2,1,"Verb","2",1.76895539686412
"45412","overeat",5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Verb",5,1,"Verb","5",2.0699853925281
"45415","overeats",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45434","overexpose",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45437","overextend",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45441","overfeed",5,4,5,4,0.0980392156862745,0.778151250383644,0.0476871721506915,0.698970004336019,"Verb",5,1,"Verb","5",2.0699853925281
"45443","overfill",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45444","overfilled",3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Verb",3,1,"Verb","3",1.89389413347242
"45448","overflowed",14,12,13,12,0.274509803921569,1.17609125905568,0.143061516452074,1.11394335230684,"Verb",14,1,"Verb","14",2.46792540120014
"45455","overhalf",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45460","overhauled",6,5,6,5,0.117647058823529,0.845098040014257,0.0596089651883643,0.778151250383644,"Verb",6,1,"Verb","6",2.13693218215872
"45464","overhear",53,52,53,52,1.03921568627451,1.73239375982297,0.619933237958989,1.72427586960079,"Verb",53,1,"Verb","53",3.02422790196743
"45467","overhears",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45472","overhung",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45485","overlaid",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45488","overlapped",9,9,9,9,0.176470588235294,1,0.107296137339056,1,"Verb",9,1,"Verb","9",2.29183414214446
"45490","overlaps",3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Verb",3,1,"Verb","3",1.89389413347242
"45492","overlaying",3,1,2,1,0.0588235294117647,0.602059991327962,0.0119217930376729,0.301029995663981,"Verb",3,1,"Verb","3",1.89389413347242
"45501","overlook",148,125,130,122,2.90196078431373,2.17318626841227,1.49022412970911,2.10037054511756,"Verb",148,1,"Verb","148",3.46502041055673
"45504","overlooks",13,12,12,11,0.254901960784314,1.14612803567824,0.143061516452074,1.11394335230684,"Verb",12,1,"Verb","12",2.4379621778227
"45508","overlying",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45511","overmatch",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45521","overpay",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45522","overpaying",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45524","overpays",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45525","overplay",7,7,7,7,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Verb",7,1,"Verb","7",2.1949241291364
"45526","overplayed",6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45531","overpower",30,26,29,26,0.588235294117647,1.49136169383427,0.309966618979495,1.43136376415899,"Verb",30,1,"Verb","30",2.78319583597873
"45534","overpowers",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45535","overpraise",1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45539","overprice",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45551","overran",10,10,10,10,0.196078431372549,1.04139268515823,0.119217930376729,1.04139268515823,"Verb",10,1,"Verb","10",2.33322682730268
"45552","overrate",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45554","overreach",3,2,3,2,0.0588235294117647,0.602059991327962,0.0238435860753457,0.477121254719662,"Verb",3,1,"Verb","3",1.89389413347242
"45565","overridden",13,9,13,9,0.254901960784314,1.14612803567824,0.107296137339056,1,"Verb",13,1,"Verb","13",2.4379621778227
"45570","overrode",8,8,8,8,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Verb",8,1,"Verb","8",2.24607665158378
"45571","overrule",15,15,15,15,0.294117647058824,1.20411998265592,0.178826895565093,1.20411998265592,"Verb",15,1,"Verb","15",2.49595412480038
"45572","overruled",172,109,66,49,3.37254901960784,2.2380461031288,1.29947544110634,2.04139268515822,"Verb",169,1,"Verb","169",3.52988024527326
"45573","overrules",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45574","overruling",3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Verb",3,1,"Verb","3",1.89389413347242
"45579","oversalt",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45583","oversee",68,66,66,64,1.33333333333333,1.83884909073726,0.786838340486409,1.82607480270083,"Verb",68,1,"Verb","68",3.13068323288172
"45584","overseeing",29,28,28,28,0.568627450980392,1.47712125471966,0.33381020505484,1.46239799789896,"Verb",29,1,"Verb","29",2.76895539686412
"45585","overseen",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45588","oversees",11,11,10,10,0.215686274509804,1.07918124604762,0.131139723414402,1.07918124604762,"Verb",11,1,"Verb","11",2.37101538819208
"45589","oversell",6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45592","oversew",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45594","overshadow",7,7,7,7,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Verb",7,1,"Verb","7",2.1949241291364
"45598","overshoot",7,5,7,5,0.137254901960784,0.903089986991944,0.0596089651883643,0.778151250383644,"Verb",7,1,"Verb","7",2.1949241291364
"45600","overshot",18,16,16,14,0.352941176470588,1.27875360095283,0.190748688602766,1.23044892137827,"Verb",18,1,"Verb","18",2.57058774309729
"45609","oversleep",8,8,8,8,0.156862745098039,0.954242509439325,0.0953743443013829,0.954242509439325,"Verb",8,1,"Verb","8",2.24607665158378
"45612","oversold",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45615","overspend",2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45617","overspent",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45620","overstand",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45621","overstate",4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Verb",4,1,"Verb","4",1.99080414648048
"45622","overstated",10,9,9,9,0.196078431372549,1.04139268515823,0.107296137339056,1,"Verb",10,1,"Verb","10",2.33322682730268
"45624","overstates",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45626","overstay",6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45627","overstayed",14,14,14,14,0.274509803921569,1.17609125905568,0.16690510252742,1.17609125905568,"Verb",14,1,"Verb","14",2.46792540120014
"45629","overstep",14,13,13,13,0.274509803921569,1.17609125905568,0.154983309489747,1.14612803567824,"Verb",14,1,"Verb","14",2.46792540120014
"45632","oversteps",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45638","overstress",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45641","overstuff",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45644","overtake",37,32,37,32,0.725490196078431,1.57978359661681,0.381497377205532,1.51851393987789,"Verb",37,1,"Verb","37",2.87161773876127
"45645","overtaken",24,21,22,20,0.470588235294118,1.39794000867204,0.25035765379113,1.34242268082221,"Verb",24,1,"Verb","24",2.6897741508165
"45646","overtakes",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45648","overtax",2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Verb",2,1,"Verb","2",1.76895539686412
"45650","overthink",10,8,10,8,0.196078431372549,1.04139268515823,0.0953743443013829,0.954242509439325,"Verb",10,1,"Verb","10",2.33322682730268
"45651","overthrew",6,6,4,4,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Verb",6,1,"Verb","6",2.13693218215872
"45654","overthrown",16,15,15,14,0.313725490196078,1.23044892137827,0.178826895565093,1.20411998265592,"Verb",16,1,"Verb","16",2.52228306352273
"45656","overtill",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45658","overtip",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45659","overtired",10,10,10,10,0.196078431372549,1.04139268515823,0.119217930376729,1.04139268515823,"Verb",10,1,"Verb","10",2.33322682730268
"45663","overtook",9,8,8,7,0.176470588235294,1,0.0953743443013829,0.954242509439325,"Verb",9,1,"Verb","9",2.29183414214446
"45664","overtrain",1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Verb",1,1,"Verb","1",1.59286413780844
"45669","overturn",19,19,17,17,0.372549019607843,1.30102999566398,0.226514067715784,1.30102999566398,"Verb",19,1,"Verb","19",2.59286413780844
