"","X.1","X","Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","cmu_sylls","BF_TK","BF_TP","LEN_L","N"
"1143",7161,24305,"financier",17,17,17,17,0.333333333,1.255272505,0.202670482,1.255272505,"Noun",17,1,"Noun",17,2.547106647,3,321.16,52.5,9,0
"1144",7165,24321,"finery",14,14,14,14,0.274509804,1.176091259,0.166905103,1.176091259,"Noun",14,1,"Noun",14,2.467925401,3,674.27,64.6,6,1
"1145",7168,24334,"fingernail",68,50,66,48,1.333333333,1.838849091,0.596089652,1.707570176,"Noun",68,1,"Noun",68,3.130683233,3,127.65,23.78,10,0
"1146",7171,24350,"finisher",8,7,5,4,0.156862745,0.954242509,0.083452551,0.903089987,"Noun",8,1,"Noun",8,2.246076652,3,692.79,76.14,8,2
"1147",7175,24372,"firearm",76,66,74,66,1.490196078,1.886490725,0.78683834,1.826074803,"Noun",75,1,"Noun",75,3.178324867,3,566.73,40.5,7,1
"1148",7180,24386,"firebrand",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,242.7,38.5,9,0
"1149",7188,24407,"fireplace",259,189,253,186,5.078431373,2.414973348,2.253218884,2.278753601,"Noun",258,1,"Noun",258,3.70680749,3,242.45,36.63,9,0
"1150",7191,24411,"firepower",98,85,95,84,1.921568627,1.995635195,1.013352408,1.934498451,"Noun",97,1,"Noun",97,3.287469337,3,199.69,36,9,0
"1151",7192,24416,"fireside",20,16,20,16,0.392156863,1.322219295,0.190748689,1.230448921,"Noun",19,1,"Noun",19,2.614053437,3,329.2,51.57,8,0
"1152",7199,24426,"fireweed",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,1186.41,151.71,8,0
"1153",7200,24427,"firewood",77,65,72,62,1.509803922,1.892094603,0.774916547,1.819543936,"Noun",77,1,"Noun",77,3.183928745,3,207.18,35.14,8,0
"1154",7210,24455,"firth",8,4,2,2,0.156862745,0.954242509,0.047687172,0.698970004,"Noun",7,1,"Noun",7,2.246076652,1,1641.9,29.5,5,6
"1155",7217,24468,"fisherman",221,145,186,126,4.333333333,2.346352974,1.72865999,2.164352856,"Noun",220,1,"Noun",220,3.638187117,3,300.27,51.63,9,1
"1156",7220,24472,"fishery",11,7,10,6,0.215686275,1.079181246,0.083452551,0.903089987,"Noun",11,1,"Noun",11,2.371015388,3,934.67,95,7,1
"1157",7226,24482,"fishmonger",6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,"Noun",6,1,"Noun",6,2.136932182,3,125.82,35.78,10,0
"1158",7248,24542,"fixation",35,30,34,29,0.68627451,1.556302501,0.357653791,1.491361694,"Noun",35,1,"Noun",35,2.848136643,3,913.08,83.29,8,0
"1159",7256,24561,"fjord",24,6,24,6,0.470588235,1.397940009,0.071530758,0.84509804,"Noun",24,1,"Noun",24,2.689774151,1,343.46,11,5,0
"1160",7261,24576,"flageolet",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,113.2,29.63,9,0
"1161",7270,24596,"flair",116,88,110,86,2.274509804,2.068185862,1.049117787,1.949390007,"Noun",115,1,"Noun",115,3.360020004,1,1690.79,35.25,5,1
"1162",7271,24597,"flak",54,38,44,31,1.058823529,1.740362689,0.453028135,1.591064607,"Noun",54,1,"Noun",54,3.032196832,1,332.13,16.67,4,6
"1163",7277,24625,"flan",86,11,39,10,1.68627451,1.939519253,0.131139723,1.079181246,"Noun",86,1,"Noun",86,3.231353395,1,1064.61,20.67,4,8
"1164",7295,24676,"flask",57,40,57,40,1.117647059,1.763427994,0.476871722,1.612783857,"Noun",57,1,"Noun",57,3.055262136,1,891.28,37.5,5,2
"1165",7309,24711,"flattery",70,65,53,49,1.37254902,1.851258349,0.774916547,1.819543936,"Noun",70,1,"Noun",70,3.143092491,3,410.27,85.14,8,1
"1166",7320,24743,"flaw",155,130,154,129,3.039215686,2.193124598,1.549833095,2.117271296,"Noun",155,1,"Noun",155,3.48495874,1,325.41,16,4,9
"1167",7323,24760,"fleck",7,4,3,3,0.137254902,0.903089987,0.047687172,0.698970004,"Noun",7,1,"Noun",7,2.194924129,1,627.57,31.5,5,2
"1168",7327,24776,"fleer",4,3,2,2,0.078431373,0.698970004,0.035765379,0.602059991,"Noun",4,1,"Noun",4,1.990804146,1,2389.2,60,5,4
"1169",7332,24791,"flesh",1125,792,1062,773,22.05882353,3.051538391,9.442060086,2.899273187,"Noun",1126,1,"Noun",1126,4.343372533,1,817.55,28.25,5,3
"1170",7350,24869,"flirtation",36,28,28,26,0.705882353,1.568201724,0.333810205,1.462397998,"Noun",36,1,"Noun",36,2.860035866,3,946.23,130.56,10,0
"1171",7364,24917,"floodwater",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,171.6,55.89,10,0
"1172",7382,24968,"flotation",20,17,20,17,0.392156863,1.322219295,0.202670482,1.255272505,"Noun",20,1,"Noun",20,2.614053437,3,987.95,110.25,9,0
"1173",7383,24969,"flotilla",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,223.14,41.57,8,0
"1174",7391,25020,"flue",21,17,21,17,0.411764706,1.342422681,0.202670482,1.255272505,"Noun",21,1,"Noun",21,2.634256823,1,234.87,14,4,6
"1175",7395,25036,"fluke",89,65,80,61,1.745098039,1.954242509,0.774916547,1.819543936,"Noun",89,1,"Noun",89,3.246076652,1,274.56,25.25,5,2
"1176",7397,25039,"flume",8,3,6,3,0.156862745,0.954242509,0.035765379,0.602059991,"Noun",7,1,"Noun",7,2.246076652,1,264.1,27.75,5,4
"1177",7406,25078,"flute",108,71,100,65,2.117647059,2.037426498,0.846447306,1.857332496,"Noun",108,1,"Noun",108,3.32926064,1,796.67,32.75,5,1
"1178",7411,25093,"flycatcher",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,90.1,24.44,10,0
"1179",7423,25136,"foe",94,76,91,75,1.843137255,1.977723605,0.906056271,1.886490725,"Noun",92,1,"Noun",92,3.269557747,1,4179.33,5.5,3,11
"1180",7436,25165,"foist",8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,"Noun",8,1,"Noun",8,2.246076652,1,1348.96,26.25,5,2
"1181",7451,25201,"follicle",12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,"Noun",12,1,"Noun",12,2.405777494,3,465.24,58.43,8,0
"1182",7454,25208,"follower",34,30,33,30,0.666666667,1.544068044,0.357653791,1.491361694,"Noun",33,1,"Noun",33,2.835902186,3,598.2,65.71,8,1
"1183",7464,25232,"font",48,34,46,33,0.941176471,1.69019608,0.405340963,1.544068044,"Noun",48,1,"Noun",48,2.982030222,1,1686.57,25.33,4,4
"1184",7471,25250,"foolery",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,904.71,104.5,7,0
"1185",7506,25316,"fop",11,9,11,9,0.215686275,1.079181246,0.107296137,1,"Noun",11,1,"Noun",11,2.371015388,1,4301.67,7,3,14
"1186",7510,25326,"foramen",5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,"Noun",5,1,"Noun",5,2.069985393,3,702.03,60.33,7,1
"1187",7519,25365,"foreboding",23,21,22,21,0.450980392,1.380211242,0.250357654,1.342422681,"Noun",23,1,"Noun",23,2.672045384,3,484.78,133.33,10,0
"1188",7523,25383,"forefather",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,224.15,55.22,10,0
"1189",7527,25396,"foreigner",150,102,132,93,2.941176471,2.178976947,1.21602289,2.012837225,"Noun",150,1,"Noun",150,3.470811089,3,301.47,58.38,9,0
"1190",7536,25416,"forerunner",4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,"Noun",4,1,"Noun",4,1.990804146,3,314.88,51,10,0
"1191",7546,25441,"forester",3,3,1,1,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,879.95,111,8,0
"1192",7548,25444,"forestry",11,10,4,4,0.215686275,1.079181246,0.11921793,1.041392685,"Noun",11,1,"Noun",11,2.371015388,3,489,66,8,0
"1193",7550,25448,"foret",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,1202.42,42.25,5,0
"1194",7558,25473,"forfeiture",10,6,9,5,0.196078431,1.041392685,0.071530758,0.84509804,"Noun",10,1,"Noun",10,2.333226827,3,169.68,29,10,0
"1195",7562,25482,"forgery",100,67,90,61,1.960784314,2.004321374,0.798760134,1.832508913,"Noun",100,1,"Noun",100,3.296155516,3,1063.71,105.33,7,0
"1196",7568,25507,"fork",450,316,390,285,8.823529412,2.654176542,3.7672866,2.501059262,"Noun",449,1,"Noun",449,3.946010684,1,2377.9,24.67,4,8
"1197",7575,25531,"formation",203,144,192,138,3.980392157,2.309630167,1.716738197,2.161368002,"Noun",204,1,"Noun",204,3.60146431,3,1028.43,124.5,9,0
"1198",7579,25544,"formica",16,13,1,1,0.31372549,1.230448921,0.154983309,1.146128036,"Noun",16,1,"Noun",16,2.522283064,3,504.11,49.67,7,0
"1199",7581,25552,"formula",401,184,383,175,7.862745098,2.604226053,2.193609919,2.267171728,"Noun",402,1,"Noun",402,3.896060195,3,418.77,36.33,7,0
"1200",7588,25607,"fortitude",33,31,32,30,0.647058824,1.531478917,0.369575584,1.505149978,"Noun",33,1,"Noun",33,2.823313059,3,376.79,58,9,0
"1201",7596,25630,"forwarder",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,3,235.08,52.5,9,1
"1202",7642,25770,"franc",41,27,36,22,0.803921569,1.62324929,0.321888412,1.447158031,"Noun",41,1,"Noun",41,2.915083433,1,729.6,38,5,1
"1203",7643,25775,"franchisee",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,110.56,29.11,10,1
"1204",7653,25831,"fraud",512,342,492,332,10.03921569,2.710117365,4.077253219,2.53529412,"Noun",512,1,"Noun",512,4.001951507,1,456.04,27.75,5,0
"1205",7669,25924,"freight",196,144,178,133,3.843137255,2.294466226,1.716738197,2.161368002,"Noun",195,1,"Noun",195,3.586300368,1,679,30.33,7,0
"1206",7672,25930,"fremitus",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,308.57,44,8,0
"1207",7674,25939,"frenulum",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,244.98,39.86,8,0
"1208",7678,25946,"frequency",337,231,326,227,6.607843137,2.5289167,2.753934192,2.365487985,"Noun",337,1,"Noun",337,3.820750842,3,316.36,43,9,0
"1209",7680,25954,"freres",1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,1023.58,109.8,6,0
"1210",7683,25962,"freshener",20,18,20,18,0.392156863,1.322219295,0.214592275,1.278753601,"Noun",20,1,"Noun",20,2.614053437,3,392.42,61,9,1
"1211",7693,25996,"fridge",502,392,499,390,9.843137255,2.701567985,4.673342871,2.59439255,"Noun",502,1,"Noun",502,3.993402127,1,467.16,41.8,6,2
"1212",7698,26013,"frieze",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,1,348.55,32,6,1
"1213",7700,26019,"fright",141,113,131,111,2.764705882,2.152288344,1.347162613,2.056904851,"Noun",141,1,"Noun",141,3.444122487,1,647.58,38.8,6,4
"1214",7706,26037,"frill",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,1631.04,41.25,5,3
"1215",7708,26040,"fringe",85,69,71,63,1.666666667,1.934498451,0.82260372,1.84509804,"Noun",85,1,"Noun",85,3.226332593,1,878.35,52,6,2
"1216",7712,26057,"frist",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,1143.9,38.25,5,4
"1217",7723,26101,"frond",2,1,2,1,0.039215686,0.477121255,0.011921793,0.301029996,"Noun",2,1,"Noun",2,1.768955397,1,1339.02,37,5,1
"1218",7739,26153,"fruit",1108,715,994,661,21.7254902,3.044931546,8.524082022,2.854913022,"Noun",1108,1,"Noun",1108,4.336765688,1,375.67,19.5,5,0
"1219",7742,26161,"fruition",17,16,17,16,0.333333333,1.255272505,0.190748689,1.230448921,"Noun",17,1,"Noun",17,2.547106647,3,965.84,90.43,8,0
"1220",7752,26219,"fugitive",264,195,249,185,5.176470588,2.423245874,2.324749642,2.292256071,"Noun",262,1,"Noun",262,3.715080016,3,587.52,64.71,8,0
"1221",7755,26223,"fugue",27,11,25,10,0.529411765,1.447158031,0.131139723,1.079181246,"Noun",27,1,"Noun",27,2.738992173,1,202.11,11.5,5,0
"1222",7777,26298,"fundraiser",97,75,92,71,1.901960784,1.991226076,0.894134478,1.880813592,"Noun",97,1,"Noun",97,3.283060218,3,156.34,37,10,0
"1223",7781,26313,"fungicide",3,2,2,1,0.058823529,0.602059991,0.023843586,0.477121255,"Noun",3,1,"Noun",3,1.893894133,3,146.41,24.75,9,0
"1224",7798,26367,"furniture",769,538,729,523,15.07843137,2.886490725,6.413924654,2.731588765,"Noun",767,1,"Noun",767,4.178324867,3,329.85,35.13,9,0
"1225",7813,26417,"futurist",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,436.47,70.43,8,1
"1226",7816,26424,"fuzz",95,71,88,66,1.862745098,1.982271233,0.846447306,1.857332496,"Noun",95,1,"Noun",95,3.274105375,1,141.73,6,4,2
"1227",7827,26462,"gadgetry",3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,"Noun",3,1,"Noun",3,1.893894133,3,191.03,32.57,8,0
"1228",7832,26471,"gaffe",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,1,59.63,9.75,5,0
"1229",7839,26500,"gait",16,13,16,13,0.31372549,1.230448921,0.154983309,1.146128036,"Noun",16,1,"Noun",16,2.522283064,1,1681.83,25,4,4
"1230",7841,26505,"gal",725,429,671,411,14.21568627,2.860936621,5.114449213,2.633468456,"Noun",705,1,"Noun",705,4.152770763,1,64.71,4.5,3,8
"1231",7847,26530,"gallantry",31,27,30,26,0.607843137,1.505149978,0.321888412,1.447158031,"Noun",31,1,"Noun",31,2.79698412,3,262.04,49,9,1
"1232",7849,26535,"galleon",16,10,9,9,0.31372549,1.230448921,0.11921793,1.041392685,"Noun",16,1,"Noun",16,2.522283064,3,598.48,66.83,7,0
"1233",7852,26540,"gallery",434,239,385,223,8.509803922,2.638489257,2.849308536,2.380211242,"Noun",434,1,"Noun",434,3.930323399,3,1015.53,118.67,7,0
"1234",7882,26624,"gangbuster",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,157.5,44.78,10,0
"1235",7883,26626,"gange",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,556.45,41,5,3
"1236",7896,26657,"gap",218,178,165,133,4.274509804,2.340444115,2.122079161,2.252853031,"Noun",217,1,"Noun",217,3.632278257,1,136.2,9,3,16
"1237",7900,26668,"garb",16,14,16,14,0.31372549,1.230448921,0.166905103,1.176091259,"Noun",16,1,"Noun",16,2.522283064,1,895.17,29.33,4,1
"1238",7907,26684,"gardener",214,141,208,135,4.196078431,2.33243846,1.680972818,2.152288344,"Noun",214,1,"Noun",214,3.624272602,3,908.8,91.14,8,0
"1239",7909,26688,"gardening",123,93,108,86,2.411764706,2.093421685,1.108726753,1.973127854,"Noun",123,1,"Noun",123,3.385255827,3,1208.89,223.75,9,1
"1240",7931,26764,"gasoline",333,218,312,202,6.529411765,2.523746467,2.598950882,2.340444115,"Noun",333,1,"Noun",333,3.815580609,3,1049.87,178.86,8,0
"1241",7934,26775,"gast",1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,1,3078.92,31.33,4,14
"1242",7935,26779,"gastritis",11,7,9,6,0.215686275,1.079181246,0.083452551,0.903089987,"Noun",11,1,"Noun",11,2.371015388,3,205.67,43.13,9,0
"1243",7941,26809,"gatherer",2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,"Noun",2,1,"Noun",2,1.768955397,3,967.23,93,8,1
"1244",7979,26918,"gelatine",5,3,2,2,0.098039216,0.77815125,0.035765379,0.602059991,"Noun",5,1,"Noun",5,2.069985393,3,1386.34,191.43,8,0
"1245",7985,26931,"gem",126,90,74,69,2.470588235,2.103803721,1.072961373,1.959041392,"Noun",126,1,"Noun",126,3.395637863,1,590.08,3.5,3,7
"1246",7995,26953,"generale",1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,"Noun",1,1,"Noun",1,1.592864138,3,505.54,65.86,8,2
"1247",8004,26991,"genetics",90,68,61,54,1.764705882,1.959041392,0.810681927,1.838849091,"Noun",90,1,"Noun",90,3.250875534,3,586.35,67.29,8,0
"1248",8008,27002,"genitals",63,53,62,53,1.235294118,1.806179974,0.631855031,1.73239376,"Noun",63,1,"Noun",63,3.098014116,3,354.09,46.86,8,0
"1249",8016,27016,"gent",82,64,76,60,1.607843137,1.919078092,0.762994754,1.812913357,"Noun",82,1,"Noun",82,3.210912235,1,1231.11,19.67,4,10
"1250",8022,27027,"gentleman",2135,1254,2030,1212,41.8627451,3.329601248,14.94992847,3.098643726,"Noun",2126,1,"Noun",2126,4.621435391,3,233.4,28.38,9,1
"1251",8023,27033,"gentleness",18,17,18,17,0.352941176,1.278753601,0.202670482,1.255272505,"Noun",18,1,"Noun",18,2.570587743,3,186.48,56.56,10,0
