,Word,Unnamed,FREQcount,CDcount,FREQlow,Cdlow,SUBLTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,CMUSylls
650,arcana,2940,4,1,4,1,0.0784313725490196,0.698970004336019,0.0119217930376729,0.30102999566398103,Noun,4,1.0,Noun,4,1.9908041464804798,3
651,arcanum,2942,2,2,0,0,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
652,arch,2944,188,117,107,85,3.6862745098039196,2.2764618041732403,1.39484978540773,2.07188200730613,Noun,138,0.734042553191489,Noun.Adjective,138.50,3.5682959463177,1
653,archangel,2952,22,17,9,8,0.431372549019608,1.3617278360175902,0.202670481640439,1.25527250510331,Noun,12,0.545454545454545,Noun.Name,12.10,2.65356197816205,3
654,archbishop,2954,188,38,73,24,3.6862745098039196,2.2764618041732403,0.453028135431569,1.5910646070265002,Noun,183,0.9734042553191491,Noun.Name,183.5,3.5682959463177,3
655,archduke,2959,46,12,5,5,0.901960784313726,1.6720978579357202,0.14306151645207402,1.11394335230684,Noun,46,1.0,Noun,46,2.96393200008018,2
656,archenemy,2963,13,7,13,7,0.254901960784314,1.14612803567824,0.0834525512637101,0.9030899869919442,Noun,13,1.0,Noun,13,2.4379621778227003,4
657,archeology,2967,13,10,11,9,0.254901960784314,1.14612803567824,0.119217930376729,1.04139268515823,Noun,13,1.0,Noun,13,2.4379621778227003,5
658,archery,2971,40,22,33,20,0.7843137254901958,1.6127838567197401,0.262279446828803,1.3617278360175902,Noun,40,1.0,Noun,40,2.9046179988642002,3
659,arches,2972,43,31,36,28,0.8431372549019609,1.6434526764861899,0.369575584167859,1.5051499783199098,Noun,38,0.8837209302325579,Noun.Verb,38.5,2.93528681863065,2
660,archetype,2976,6,5,6,5,0.11764705882352902,0.8450980400142571,0.0596089651883643,0.7781512503836441,Noun,5,0.833333333333333,Noun.Verb,5.1,2.13693218215872,3
661,archetypes,2977,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
662,architect,2984,334,169,311,161,6.549019607843139,2.52504480703685,2.01478302336671,2.23044892137827,Noun,331,0.993993993993994,Noun.Name,331.2,3.81687894918131,3
663,architects,2986,55,38,46,35,1.07843137254902,1.7481880270062,0.453028135431569,1.5910646070265002,Noun,55,1.0,Noun,55,3.04002216915066,3
664,architrave,2991,2,1,2,1,0.0392156862745098,0.47712125471966205,0.0119217930376729,0.30102999566398103,Noun,2,1.0,Noun,2,1.76895539686412,3
665,archive,2993,67,46,59,42,1.31372549019608,1.8325089127062402,0.5484024797329521,1.6720978579357202,Noun,56,0.8358208955223879,Noun.Verb,56.11,3.1243430548507,2
666,archives,2995,129,81,116,72,2.52941176470588,2.11394335230684,0.9656652360515021,1.91381385238372,Noun,129,1.0,Noun,129,3.4057774944513,2
667,archivist,2997,4,4,3,3,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,4,1.0,Noun,4,1.9908041464804798,3
668,archivists,2998,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
669,archway,3000,12,6,11,5,0.23529411764705901,1.11394335230684,0.0715307582260372,0.8450980400142571,Noun,12,1.0,Noun,12,2.4057774944513,2
670,arcs,3004,9,8,7,7,0.17647058823529396,1.0,0.0953743443013829,0.9542425094393249,Noun,8,0.8888888888888891,Noun.Verb,8.1,2.29183414214446,1
671,arcturus,3007,2,2,0,0,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,2,1.0,Noun,2,1.76895539686412,3
672,ardor,3013,7,7,7,7,0.137254901960784,0.9030899869919442,0.0834525512637101,0.9030899869919442,Noun,7,1.0,Noun,7,2.1949241291364,2
673,area,3018,3821,2159,3663,2099,74.921568627451,3.5822906827189906,25.7391511683357,3.33445375115093,Noun,3817,1.0,Noun,3817,4.87412482486345,3
674,areas,3021,456,362,448,357,8.94117647058824,2.65991620006985,4.31568907963758,2.5599066250361098,Noun,457,1.0,Noun,457,3.9517503422143103,3
675,aren,3023,11946,5475,8871,4771,234.23529411764702,4.07725886369295,65.2718168812589,3.7384634394619503,Noun,43,0.796296296296296,Noun.Name,43.11,5.369093005837411,2
676,arena,3024,185,116,154,95,3.6274509803921604,2.26951294421792,1.38292799237005,2.06818586174616,Noun,156,0.843243243243243,Noun.Name,156.29,3.56134708636238,3
677,arenas,3025,21,15,14,13,0.411764705882353,1.34242268082221,0.178826895565093,1.20411998265592,Noun,15,0.7142857142857142,Noun.Name,15.6,2.6342568229666696,3
678,argent,3038,5,5,3,3,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,1,1.0,Noun,1,2.0699853925281,2
679,argentines,3043,4,4,0,0,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,Noun,3,0.75,Noun.Name,3.1,1.9908041464804798,3
680,argo,3049,42,9,0,0,0.823529411764706,1.6334684555795902,0.107296137339056,1.0,Noun,9,0.9,Noun.Name,9.1,2.9253025977240497,2
681,argon,3050,9,7,7,6,0.17647058823529396,1.0,0.0834525512637101,0.9030899869919442,Noun,8,0.8888888888888891,Noun.Name,8.1,2.29183414214446,2
682,argonaut,3051,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
683,argonauts,3052,9,5,0,0,0.17647058823529396,1.0,0.0596089651883643,0.7781512503836441,Noun,5,0.555555555555556,Noun.Name,5.4,2.29183414214446,3
684,argot,3056,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
685,argument,3064,867,702,857,698,17.0,2.93851972517649,8.36909871244635,2.84695532501982,Noun,867,1.0,Noun,867,4.23035386732095,3
686,arguments,3066,230,204,227,202,4.50980392156863,2.36361197989214,2.43204577968526,2.3117538610557498,Noun,230,1.0,Noun,230,3.6554461220366,3
687,argyle,3069,43,19,11,8,0.8431372549019609,1.6434526764861899,0.226514067715784,1.30102999566398,Noun,23,0.534883720930233,Noun.Name,23.20,2.93528681863065,2
688,aria,3072,35,22,34,21,0.686274509803922,1.55630250076729,0.262279446828803,1.3617278360175902,Noun,33,1.0,Noun,33,2.8481366429117503,3
689,arias,3074,8,8,5,5,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,6,0.75,Noun.Name,6.2,2.24607665158378,3
690,aristocrat,3090,69,41,66,41,1.3529411764705903,1.84509804001426,0.48879351454458797,1.6232492903979001,Noun,68,1.0,Noun,68,3.1369321821587204,4
691,arithmetic,3096,78,65,73,63,1.52941176470588,1.89762709129044,0.774916547448736,1.81954393554187,Noun,78,1.0,Noun,78,3.1894612334349,4
692,arizonans,3099,1,1,0,0,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,4
693,ark,3101,199,82,46,42,3.90196078431373,2.30102999566398,0.977587029089175,1.91907809237607,Noun,186,0.934673366834171,Noun.Name,186.13,3.59286413780844,1
694,arm,3106,3336,1945,3239,1906,65.4117647058823,3.52335620665479,23.187887458273696,3.28914283593233,Noun,3260,0.9780978097809779,Noun.Verb,3260.73,4.81519034879925,1
695,armada,3107,55,35,44,28,1.07843137254902,1.7481880270062,0.41726275631855,1.55630250076729,Noun,55,1.0,Noun,55,3.04002216915066,3
696,armadillos,3109,8,6,4,4,0.156862745098039,0.9542425094393249,0.0715307582260372,0.8450980400142571,Noun,7,0.875,Noun.Name,7.1,2.24607665158378,4
697,armament,3112,25,22,22,20,0.49019607843137303,1.41497334797082,0.262279446828803,1.3617278360175902,Noun,24,0.96,Noun.Name,24.1,2.7068074901152794,3
698,armaments,3113,21,19,20,18,0.411764705882353,1.34242268082221,0.226514067715784,1.30102999566398,Noun,21,1.0,Noun,21,2.6342568229666696,3
699,armband,3115,14,9,13,9,0.27450980392156893,1.1760912590556798,0.107296137339056,1.0,Noun,13,0.9285714285714292,Noun.Verb,13.1,2.46792540120014,2
700,armbands,3116,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,7,0.875,Noun.Verb,7.1,2.24607665158378,2
701,armchair,3117,21,19,21,19,0.411764705882353,1.34242268082221,0.226514067715784,1.30102999566398,Noun,21,1.0,Noun,21,2.6342568229666696,2
702,armchairs,3118,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,2
703,armenians,3122,42,15,1,1,0.823529411764706,1.6334684555795902,0.178826895565093,1.20411998265592,Noun,42,1.0,Noun,42,2.9253025977240497,4
704,armies,3125,178,120,169,114,3.4901960784313704,2.25285303097989,1.43061516452074,2.08278537031645,Noun,180,1.0,Noun,180,3.54468717312435,2
705,armistice,3127,20,16,14,11,0.3921568627450979,1.32221929473392,0.19074868860276603,1.23044892137827,Noun,14,0.7,Noun.Name,14.6,2.61405343687838,3
706,armoire,3131,8,8,8,8,0.156862745098039,0.9542425094393249,0.0953743443013829,0.9542425094393249,Noun,8,1.0,Noun,8,2.24607665158378,2
707,armor,3132,372,197,351,190,7.294117647058821,2.57170883180869,2.34859322842155,2.2966651902615296,Noun,369,0.9892761394101881,Noun.Name,369.4,3.86354297395315,2
708,armory,3136,95,57,73,48,1.86274509803922,1.9822712330395702,0.679542203147353,1.76342799356294,Noun,63,0.6631578947368421,Noun.Name.Adjective,63.22.10,3.27410537518403,3
709,armour,3137,86,60,80,57,1.6862745098039198,1.93951925261862,0.715307582260372,1.78532983501077,Noun,74,0.86046511627907,Noun.Verb,74.12,3.23135339476308,2
710,armpit,3142,64,47,50,42,1.2549019607843102,1.8129133566428601,0.560324272770625,1.6812412373755903,Noun,64,1.0,Noun,64,3.1047474987873196,2
711,armpits,3143,50,47,49,46,0.980392156862745,1.7075701760979398,0.560324272770625,1.6812412373755903,Noun,50,1.0,Noun,50,2.9994043182423997,2
712,armrests,3145,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,2
713,arms,3146,3050,1883,2873,1804,59.8039215686275,3.4844422076424104,22.448736289938,3.2750808984568596,Noun,3027,0.9960513326752221,Noun.Verb,3027.12,4.77627634978687,1
714,army,3148,4370,1506,2796,1138,85.68627450980391,3.64058080648965,17.954220314735302,3.1781132523146303,Noun,4363,0.9997708524289641,Noun.Name,4363.1,4.9324149486341105,2
715,arn,3149,6,3,6,3,0.11764705882352902,0.8450980400142571,0.0357653791130186,0.6020599913279621,Noun,4,0.8,Noun.Verb,4.1,2.13693218215872,1
716,aroma,3152,69,64,67,63,1.3529411764705903,1.84509804001426,0.762994754411063,1.8129133566428601,Noun,69,1.0,Noun,69,3.1369321821587204,3
717,aromas,3153,7,5,6,5,0.137254901960784,0.9030899869919442,0.0596089651883643,0.7781512503836441,Noun,7,1.0,Noun,7,2.1949241291364,3
718,arousal,3160,19,15,16,12,0.3725490196078429,1.30102999566398,0.178826895565093,1.20411998265592,Noun,19,1.0,Noun,19,2.59286413780844,3
719,arranger,3177,11,10,11,10,0.215686274509804,1.07918124604762,0.119217930376729,1.04139268515823,Noun,9,0.818181818181818,Noun.Verb,9.2,2.37101538819208,3
720,array,3183,108,48,78,48,2.11764705882353,2.0374264979406203,0.572246065808298,1.69019608002851,Noun,108,1.0,Noun,108,3.32926064008508,2
721,arrays,3185,5,4,5,4,0.0980392156862745,0.7781512503836441,0.0476871721506915,0.698970004336019,Noun,5,1.0,Noun,5,2.0699853925281,2
722,arrears,3186,9,9,9,9,0.17647058823529396,1.0,0.107296137339056,1.0,Noun,9,1.0,Noun,9,2.29183414214446,2
723,arrest,3187,3037,1691,2759,1608,59.54901960784311,3.48258776952677,20.1597520267048,3.228400358703,Noun,1701,0.560092196246296,Noun.Verb.Name,1701.1334.2,4.77442191167123,2
724,arrests,3192,140,120,136,118,2.74509803921569,2.1492191126553797,1.43061516452074,2.08278537031645,Noun,135,0.9642857142857142,Noun.Verb,135.5,3.44105325479984,2
725,arrhythmia,3194,24,20,23,20,0.47058823529411803,1.3979400086720402,0.238435860753457,1.32221929473392,Noun,24,1.0,Noun,24,2.6897741508165,4
726,arrival,3199,422,354,410,345,8.274509803921571,2.62634036737504,4.22031473533619,2.5502283530550898,Noun,422,1.0,Noun,422,3.9181745095195,3
727,arrivals,3200,41,32,36,28,0.8039215686274509,1.6232492903979001,0.38149737720553206,1.5185139398778897,Noun,41,1.0,Noun,41,2.91508343254236,3
728,arrogance,3206,144,128,136,123,2.82352941176471,2.16136800223497,1.52598950882213,2.1105897102992497,Noun,144,1.0,Noun,144,3.4532021443794303,3
729,arrow,3212,400,197,287,177,7.84313725490196,2.6031443726201804,2.34859322842155,2.2966651902615296,Noun,359,0.8975,Noun.Name,359.41,3.8949785147646403,2
730,arrowheads,3214,10,10,10,10,0.19607843137254896,1.04139268515823,0.119217930376729,1.04139268515823,Noun,10,1.0,Noun,10,2.3332268273026804,3
731,arrowroot,3216,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
732,arrows,3217,173,116,163,110,3.3921568627451,2.2405492482826,1.38292799237005,2.06818586174616,Noun,173,1.0,Noun,173,3.5323833904270603,2
733,arroyo,3219,29,17,13,7,0.5686274509803921,1.47712125471966,0.202670481640439,1.25527250510331,Noun,17,0.586206896551724,Noun.Name,17.12,2.7689553968641203,3
734,arsenal,3226,102,82,95,75,2.0,2.01283722470517,0.977587029089175,1.91907809237607,Noun,96,0.941176470588235,Noun.Name,96.6,3.3046713668496297,3
735,arsenals,3227,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
736,arsenic,3228,63,31,47,25,1.23529411764706,1.8061799739838897,0.369575584167859,1.5051499783199098,Noun,63,1.0,Noun,63,3.09801411612835,3
737,arson,3232,153,89,128,76,3.0,2.18752072083646,1.06103958035289,1.9542425094393199,Noun,151,1.0,Noun,151,3.47935486298092,2
738,arsonist,3233,52,23,43,21,1.01960784313725,1.72427586960079,0.27420123986647604,1.38021124171161,Noun,51,0.9807692307692311,Noun.Name,51.1,3.0161100117452504,3
739,arsonists,3234,11,6,10,6,0.215686274509804,1.07918124604762,0.0715307582260372,0.8450980400142571,Noun,11,1.0,Noun,11,2.37101538819208,3
740,art,3236,3611,1601,2890,1422,70.8039215686274,3.55774774164147,19.086790653314303,3.20466251174822,Noun,3484,0.9683157309616449,Noun.Name.Verb,3484.87.27,4.8495818837859295,1
741,arteries,3243,86,75,84,74,1.6862745098039198,1.93951925261862,0.894134477825465,1.8808135922807898,Noun,86,1.0,Noun,86,3.23135339476308,3
742,artery,3249,271,181,266,177,5.31372549019608,2.4345689040342005,2.15784453981879,2.26007138798507,Noun,271,1.0,Noun,271,3.7264030461786604,3
743,arthritis,3255,99,79,87,72,1.94117647058824,2.0,0.9418216499761559,1.9030899869919398,Noun,99,1.0,Noun,99,3.29183414214446,3
744,arthropod,3256,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
745,artichoke,3262,28,23,26,21,0.549019607843137,1.4623979978989599,0.27420123986647604,1.38021124171161,Noun,20,0.7142857142857142,Noun.Verb.Name,20.7.1,2.75423214004342,3
746,artichokes,3263,10,10,7,7,0.19607843137254896,1.04139268515823,0.119217930376729,1.04139268515823,Noun,10,1.0,Noun,10,2.3332268273026804,3
747,article,3264,998,553,953,531,19.568627450980397,2.9995654882259797,6.5927515498331,2.74350976472843,Noun,995,1.0,Noun,995,4.29139963037044,3
748,articles,3265,308,232,286,214,6.03921568627451,2.48995847942483,2.76585598474011,2.36735592102602,Noun,311,1.0,Noun,311,3.78179262156929,3
749,artifact,3273,56,30,55,30,1.09803921568627,1.75587485567249,0.357653791130186,1.49136169383427,Noun,52,0.9285714285714292,Noun.Verb,52.4,3.04770899781695,3
750,artifacts,3274,75,55,74,54,1.47058823529412,1.8808135922807898,0.6556986170720079,1.7481880270062,Noun,76,1.0,Noun,76,3.1726477344252504,3
751,artillery,3280,280,167,253,154,5.49019607843137,2.4487063199050803,1.99093943729137,2.2253092817258597,Noun,280,1.0,Noun,280,3.74054046204954,4
752,artisan,3283,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,3
753,artisans,3284,6,6,6,6,0.11764705882352902,0.8450980400142571,0.0715307582260372,0.8450980400142571,Noun,6,1.0,Noun,6,2.13693218215872,3
754,artist,3285,1460,775,1418,760,28.627450980392197,3.1646502159342997,9.239389604196472,2.88986172125819,Noun,1458,1.0,Noun,1458,4.45648435807876,2
755,artistry,3290,24,22,24,22,0.47058823529411803,1.3979400086720402,0.262279446828803,1.3617278360175902,Noun,24,1.0,Noun,24,2.6897741508165,3
756,artists,3291,412,285,360,265,8.07843137254902,2.6159500516564,3.39771101573677,2.45636603312904,Noun,411,0.997572815533981,Noun.Verb,411.1,3.90778419380086,2
757,arts,3295,470,327,361,253,9.215686274509801,2.6730209071289,3.89842632331903,2.51587384371168,Noun,470,1.0,Noun,470,3.9648550492733596,1
758,artwork,3297,78,68,76,66,1.52941176470588,1.89762709129044,0.810681926561755,1.8388490907372599,Noun,79,1.0,Noun,79,3.1894612334349,2
759,artworks,3298,5,5,5,5,0.0980392156862745,0.7781512503836441,0.0596089651883643,0.7781512503836441,Noun,5,1.0,Noun,5,2.0699853925281,2
760,ary,3303,2,2,2,2,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,0.5,Noun.Adjective,1.1,1.76895539686412,2
761,asap,3309,154,133,10,9,3.01960784313725,2.19033169817029,1.5855984740104898,2.12710479836481,Noun,65,0.42483660130719,Noun.Name.Verb,65.45.43,3.48216584031475,4
762,asbestos,3311,66,43,58,40,1.29411764705882,1.82607480270083,0.5126371006199331,1.6434526764861899,Noun,66,1.0,Noun,66,3.1179089448452904,3
763,ascendancy,3314,6,6,6,6,0.11764705882352902,0.8450980400142571,0.0715307582260372,0.8450980400142571,Noun,6,1.0,Noun,6,2.13693218215872,4
764,ascendant,3315,34,17,0,0,0.666666666666667,1.5440680443502801,0.202670481640439,1.25527250510331,Noun,34,1.0,Noun,34,2.8359021864947405,3
765,ascension,3320,44,28,37,23,0.862745098039216,1.65321251377534,0.33381020505484005,1.4623979978989599,Noun,38,0.8636363636363641,Noun.Name,38.6,2.9450466559198,3
766,ascent,3322,16,14,16,14,0.313725490196078,1.23044892137827,0.16690510252742002,1.1760912590556798,Noun,16,1.0,Noun,16,2.52228306352273,2
767,ashes,3350,503,305,442,290,9.86274509803922,2.70243053644553,3.6361468764902205,2.48572142648158,Noun,504,1.0,Noun,504,3.9942646785899902,2
768,ashkenazi,3352,2,2,0,0,0.0392156862745098,0.47712125471966205,0.0238435860753457,0.47712125471966205,Noun,1,0.5,Noun.Adjective,1.1,1.76895539686412,4
769,ashtray,3357,166,117,156,111,3.25490196078431,2.22271647114758,1.39484978540773,2.07188200730613,Noun,166,1.0,Noun,166,3.51455061329204,2
770,ashtrays,3358,32,30,31,29,0.627450980392157,1.5185139398778897,0.357653791130186,1.49136169383427,Noun,32,1.0,Noun,32,2.8103480820223496,2
771,asians,3362,24,21,1,1,0.47058823529411803,1.3979400086720402,0.25035765379113,1.34242268082221,Noun,24,1.0,Noun,24,2.6897741508165,2
772,asides,3365,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,2
773,asker,3370,3,1,0,0,0.0588235294117647,0.6020599913279621,0.0119217930376729,0.30102999566398103,Noun,3,1.0,Noun,3,1.89389413347242,2
774,asp,3379,6,6,6,6,0.11764705882352902,0.8450980400142571,0.0715307582260372,0.8450980400142571,Noun,6,1.0,Noun,6,2.13693218215872,1
775,asparagus,3380,50,42,44,36,0.980392156862745,1.7075701760979398,0.50071530758226,1.6334684555795902,Noun,49,0.98,Noun.Name,49.1,2.9994043182423997,4
776,aspect,3382,197,171,197,171,3.86274509803922,2.2966651902615296,2.03862660944206,2.2355284469075496,Noun,197,1.0,Noun,197,3.5884993324059904,2
777,aspects,3383,137,125,135,123,2.6862745098039196,2.13987908640124,1.49022412970911,2.10037054511756,Noun,136,1.0,Noun,136,3.4317132285457004,2
778,aspens,3385,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,2
779,aspersion,3390,1,1,1,1,0.0196078431372549,0.30102999566398103,0.0119217930376729,0.30102999566398103,Noun,1,1.0,Noun,1,1.59286413780844,3
780,aspersions,3391,9,8,7,7,0.17647058823529396,1.0,0.0953743443013829,0.9542425094393249,Noun,8,1.0,Noun,8,2.29183414214446,3
781,asphalt,3392,49,38,45,37,0.96078431372549,1.69897000433602,0.453028135431569,1.5910646070265002,Noun,49,1.0,Noun,49,2.99080414648048,2
782,aspirants,3403,3,3,3,3,0.0588235294117647,0.6020599913279621,0.0357653791130186,0.6020599913279621,Noun,3,1.0,Noun,3,1.89389413347242,3
783,aspiration,3406,29,27,26,24,0.5686274509803921,1.47712125471966,0.321888412017167,1.44715803134222,Noun,29,1.0,Noun,29,2.7689553968641203,4
784,aspirin,3411,395,293,355,267,7.74509803921569,2.5976951859255095,3.4930853600381497,2.4683473304121604,Noun,395,1.0,Noun,395,3.88952932806997,2
785,ass,3416,11545,3379,11381,3359,226.37254901960802,4.06243155316261,40.2837386742966,3.52891670027765,Noun,11537,0.999826674755178,Noun.Name,11537.2,5.35426569530707,1
