orderID,run,list,numID,cond,file_num,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,reason_for_change,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,OLD_file_num
886,run3,5,12401,high1,list5_12401_pad_high1,pad,3.9109,1,10,3,,1,10,1,2,11,12,13,14,3350,11350,list5_12401_pad_high1
887,run3,5,17756,high3,list5_17756_therapy_high3,therapy,4.2673,3,32.33,7,,2,20,1,2,21,22,23,24,3450,11450,list5_17756_therapy_high3
888,run3,5,16696,high1,list5_16696_stack_high1,stack,3.786,1,44,5,,1,10,1,2,11,12,13,14,3500,11500,list5_16696_stack_high1
889,run3,5,3597,high3,list5_3597_comedy_high3,comedy,4.0722,3,38.8,6,,2,20,1,2,21,22,23,24,3350,11350,list5_3597_comedy_high3
890,run3,5,1767,low1,list5_1767_boar_low1,boar,3.3411,1,26.33,4,,3,30,1,2,31,32,33,34,3450,11450,list5_1767_boar_low1
891,run3,5,744,low3,list5_744_arthritis_low3,arthritis,3.2918,3,28.25,9,negative connotation,4,40,1,2,41,42,43,44,3500,11500,list5_744_arthritis_low3
892,run3,5,3652,high3,list5_3652_companion_high3,companion,3.8024,3,108,9,,2,20,1,2,21,22,23,24,3400,11400,list5_3652_companion_high3
893,run3,5,18129,high3,list5_18129_tradition_high3,tradition,4.1357,3,112.88,9,,2,20,1,2,21,22,23,24,3350,11350,list5_18129_tradition_high3
894,run3,5,11568,low1,list5_11568_mutt_low1,mutt,3.5993,1,10.67,4,,3,30,1,2,31,32,33,34,3500,11500,list5_11568_mutt_low1
895,run3,5,33,low3,list5_33_acceptance_low3,acceptance,3.5013,3,42.22,10,,4,40,1,2,41,42,43,44,3400,11400,list5_33_acceptance_low3
896,run3,5,12137,high3,list5_12137_opponent_high3,opponent,3.6739,3,55.86,8,,2,20,1,2,21,22,23,24,3350,11350,list5_12137_opponent_high3
897,run3,5,12082,low3,list5_12082_olympics_low3,olympics,3.6303,3,21.71,8,weird word,4,40,1,2,41,42,43,44,3400,11400,list5_12082_olympics_low3
898,run3,5,1436,low3,list5_1436_believer_low3,believer,3.5349,3,64,8,,4,40,1,2,41,42,43,44,3250,11250,list5_1436_believer_low3
899,run3,5,8989,high3,list5_8989_innocence_high3,innocence,3.8195,3,62,9,,2,20,1,2,21,22,23,24,3450,11450,list5_8989_innocence_high3
900,run3,5,6374,high3,list5_6374_felony_high3,felony,3.7482,3,31.8,6,negative connotation,2,20,1,2,21,22,23,24,3500,11500,list5_6374_felony_high3
901,run3,5,7413,low1,list5_7413_glimpse_low1,glimpse,3.5274,1,30.83,7,,3,30,1,2,31,32,33,34,3450,11450,list5_7413_glimpse_low1
902,run3,5,17532,low1,list5_17532_tart_low1,tart,3.3817,1,33,4,,3,30,1,2,31,32,33,34,3400,11400,list5_17532_tart_low1
903,run3,5,1840,high1,list5_1840_bone_high1,bone,4.4157,1,30.33,4,,1,10,1,2,11,12,13,14,3400,11400,list5_1840_bone_high1
904,run3,5,11567,low3,list5_11567_mutiny_low3,mutiny,3.3956,3,75,6,,4,40,1,2,41,42,43,44,3200,11200,list5_11567_mutiny_low3
905,run3,5,7246,high1,list5_7246_gear_high1,gear,4.2041,1,30,4,,1,10,1,2,11,12,13,14,3250,11250,list5_7246_gear_high1
906,run3,5,3676,low3,list5_3676_component_low3,component,3.2056,3,98,9,,4,40,1,2,41,42,43,44,3300,11300,list5_3676_component_low3
907,run3,5,5032,low3,list5_5032_discretion_low3,discretion,3.566,3,131.44,10,,4,40,1,2,41,42,43,44,3450,11450,list5_5032_discretion_low3
908,run3,5,4306,high1,list5_4306_cuff_high1,cuff,3.7572,1,10.67,4,,1,10,1,2,11,12,13,14,3350,11350,list5_4306_cuff_high1
909,run3,5,1342,low1,list5_1342_beak_low1,beak,3.3253,1,30.67,4,,3,30,1,2,31,32,33,34,3200,11200,list5_1342_beak_low1
910,run3,5,11394,low1,list5_11394_moth_low1,moth,3.36,1,17,4,,3,30,1,2,31,32,33,34,3400,11400,list5_11394_moth_low1
911,run3,5,16560,high1,list5_16560_spice_high1,spice,3.7248,1,31.5,5,,1,10,1,2,11,12,13,14,3300,11300,list5_16560_spice_high1
912,run3,5,13790,high3,list5_13790_promotion_high3,promotion,4.0385,3,112.25,9,,2,20,1,2,21,22,23,24,3350,11350,list5_13790_promotion_high3
913,run3,5,748,high3,list5_748_article_high3,article,4.2914,3,40.83,7,,2,20,1,2,21,22,23,24,3350,11350,list5_748_article_high3
914,run3,5,3386,low1,list5_3386_clot_low1,clot,3.2603,1,18,4,negative connotation,3,30,1,2,31,32,33,34,3200,11200,list5_3386_clot_low1
915,run3,5,8975,high1,list5_8975_ink_high1,ink,3.875,1,1.5,3,,1,10,1,2,11,12,13,14,3300,11300,list5_8975_ink_high1
916,run3,5,16099,high1,list5_16099_sketch_high1,sketch,3.695,1,16.2,6,,1,10,1,2,11,12,13,14,3450,11450,list5_16099_sketch_high1
917,run3,5,13719,high1,list5_13719_prize_high1,prize,4.3499,1,29.25,5,,1,10,1,2,11,12,13,14,3400,11400,list5_13719_prize_high1
918,run3,5,2137,low1,list5_2137_brink_low1,brink,3.399,1,52.25,5,,3,30,1,2,31,32,33,34,3350,11350,list5_2137_brink_low1
919,run3,5,15493,low1,list5_15493_scroll_low1,scroll,3.36,1,26.8,6,,3,30,1,2,31,32,33,34,3250,11250,list5_15493_scroll_low1
920,run3,5,6574,low3,list5_6574_fisherman_low3,fisherman,3.6382,3,51.63,9,,4,40,1,2,41,42,43,44,3450,11450,list5_6574_fisherman_low3
921,run4,5,17603,high3,list5_17603_teenager_high3,teenager,3.8384,3,55.71,8,,2,20,1,2,21,22,23,24,3300,11300,list5_17603_teenager_high3
922,run4,5,10701,low1,list5_10701_mat_low1,mat,3.5447,1,11.5,3,,3,30,1,2,31,32,33,34,3350,11350,list5_10701_mat_low1
923,run4,5,7801,low1,list5_7801_guild_low1,guild,3.3089,1,24.5,5,,3,30,1,2,31,32,33,34,3500,11500,list5_7801_guild_low1
924,run4,5,10579,high3,list5_10579_manual_high3,manual,3.9036,3,54.4,6,,2,20,1,2,21,22,23,24,3350,11350,list5_10579_manual_high3
925,run4,5,12316,low3,list5_12316_overdose_low3,overdose,3.4286,3,37.57,8,negative connotation,4,40,1,2,41,42,43,44,3200,11200,list5_12316_overdose_low3
926,run4,5,5135,high1,list5_5135_ice_high1,ice,4.900146185,1,2,3,not a word,1,10,1,2,11,12,13,14,3500,11500,list5_5135_doc_high1
927,run4,5,2200,low1,list5_2200_brunch_low1,brunch,3.5706,1,38.6,6,,3,30,1,2,31,32,33,34,3450,11450,list5_2200_brunch_low1
928,run4,5,12660,high1,list5_12660_patch_high1,patch,4.2407,1,46.5,5,,1,10,1,2,11,12,13,14,3400,11400,list5_12660_patch_high1
929,run4,5,5839,low3,list5_5839_entity_low3,entity,3.2314,3,43.2,6,,4,40,1,2,41,42,43,44,3350,11350,list5_5839_entity_low3
930,run4,5,15100,low1,list5_15100_ruse_low1,ruse,3.2263,1,20.67,4,,3,30,1,2,31,32,33,34,3250,11250,list5_15100_ruse_low1
931,run4,5,112,low3,list5_112_advisor_low3,advisor,3.6459,3,21.5,7,,4,40,1,2,41,42,43,44,3200,11200,list5_112_advisor_low3
932,run4,5,5126,high3,list5_5126_division_high3,division,4.2682,3,72.14,8,,2,20,1,2,21,22,23,24,3500,11500,list5_5126_division_high3
933,run4,5,14066,low3,list5_14066_quarantine_low3,quarantine,3.6498,3,126,10,negative connotation,4,40,1,2,41,42,43,44,3450,11450,list5_14066_quarantine_low3
934,run4,5,7202,high1,list5_7202_gas_high1,gas,4.8307,1,5,3,"move this or ""gasoline"" to another list",1,10,1,2,11,12,13,14,3250,11250,list1_7202_gas_high1
935,run4,5,18521,low3,list5_18521_underpants_low3,underpants,3.4708,3,70.44,10,,4,40,1,2,41,42,43,44,3500,11500,list5_18521_underpants_low3
936,run4,5,14491,low3,list5_14491_refugee_low3,refugee,3.2875,3,57,7,too political,4,40,1,2,41,42,43,44,3450,11450,list5_14491_refugee_low3
937,run4,5,17053,high3,list5_17053_studio_high3,studio,4.3677,3,30.8,6,,2,20,1,2,21,22,23,24,3300,11300,list5_17053_studio_high3
938,run4,5,13650,low3,list5_13650_pretender_low3,pretender,3.2696,3,79.13,9,,4,40,1,2,41,42,43,44,3500,11500,list5_13650_pretender_low3
939,run4,5,4808,low3,list5_4808_destroyer_low3,destroyer,3.5613,3,63,9,,4,40,1,2,41,42,43,44,3350,11350,list5_4808_destroyer_low3
940,run4,5,12805,high3,list5_12805_penalty_high3,penalty,3.9593,3,47,7,,2,20,1,2,21,22,23,24,3300,11300,list5_12805_penalty_high3
941,run4,5,1193,high3,list5_1193_barbecue_high3,barbecue,3.9518,3,40.29,8,,2,20,1,2,21,22,23,24,3300,11300,list5_1193_barbecue_high3
942,run4,5,16356,high1,list5_16356_sock_high1,sock,3.9536,1,27.33,4,,1,10,1,2,11,12,13,14,3250,11250,list5_16356_sock_high1
943,run4,5,7738,low1,list5_7738_grove_low1,grove,3.5885,1,39.25,5,,3,30,1,2,31,32,33,34,3450,11450,list5_7738_grove_low1
944,run4,5,11199,low3,list5_11199_mockery_low3,mockery,3.2696,3,101.17,7,,4,40,1,2,41,42,43,44,3450,11450,list5_11199_mockery_low3
945,run4,5,6793,high1,list5_6793_food_high1,food,5.1882,1,28.33,4,,1,10,1,2,11,12,13,14,3300,11300,list5_6793_food_high1
946,run4,5,8933,high3,list5_8933_influence_high3,influence,4.1698,3,62.88,9,,2,20,1,2,21,22,23,24,3350,11350,list5_8933_influence_high3
947,run4,5,9476,high3,list5_9476_foundation_high3,foundation,4.16165235,3,132.22,10,negative connotation,2,20,1,2,21,22,23,24,3500,11500,list5_9476_kidnapping_high3
948,run4,5,3213,low1,list5_3213_chum_low1,chum,3.4877,1,10.33,4,,3,30,1,2,31,32,33,34,3500,11500,list5_3213_chum_low1
949,run4,5,13034,high1,list5_13034_pier_high1,pier,3.8169,1,17,4,,1,10,1,2,11,12,13,14,3200,11200,list5_13034_pier_high1
950,run4,5,5680,low1,list5_5680_elf_low1,elf,3.5796,1,2,3,,3,30,1,2,31,32,33,34,3450,11450,list5_5680_elf_low1
951,run4,5,2212,low1,list5_2212_brute_low1,brute,3.504,1,29.25,5,,3,30,1,2,31,32,33,34,3300,11300,list5_2212_brute_low1
952,run4,5,14623,high3,list5_14623_reporter_high3,reporter,4.3093,3,115.29,8,,2,20,1,2,21,22,23,24,3350,11350,list5_14623_reporter_high3
953,run4,5,11537,high3,list5_11537_musician_high3,musician,3.7818,3,38.71,8,,2,20,1,2,21,22,23,24,3400,11400,list5_11537_musician_high3
954,run4,5,15341,high1,list5_15341_scan_high1,scan,3.974,1,8.67,4,,1,10,1,2,11,12,13,14,3350,11350,list5_15341_scan_high1
955,run4,5,16104,high1,list5_16104_ski_high1,ski,3.9088,1,1.5,3,,1,10,1,2,11,12,13,14,3250,11250,list5_16104_ski_high1
956,run4,5,218,high1,list5_218_heel_high1,heel,3.869325942,1,25.67,4,2 syllable word,1,10,1,2,11,12,13,14,3500,11500,list5_218_aisle_high1
957,run4,5,15808,high1,list5_15808_shell_high1,shell,4.1211,1,34,5,,1,10,1,2,11,12,13,14,3300,11300,list5_15808_shell_high1
958,run4,5,1658,low1,list5_1658_bleach_low1,bleach,3.3674,1,37.4,6,,3,30,1,2,31,32,33,34,3500,11500,list5_1658_bleach_low1
959,run4,5,1654,low1,list5_1654_blaze_low1,blaze,3.3253,1,30,5,,3,30,1,2,31,32,33,34,3350,11350,list5_1654_blaze_low1
960,run4,5,2952,low3,list5_2952_certainty_low3,certainty,3.4822,3,58,9,,4,40,1,2,41,42,43,44,3450,11450,list5_2952_certainty_low3
961,run5,5,8461,high3,list5_8461_honeymoon_high3,honeymoon,4.2093,3,48.88,9,,2,20,1,2,21,22,23,24,3450,11450,list5_8461_honeymoon_high3
962,run5,5,3473,low1,list5_3473_cod_low1,cod,3.3525,1,11,3,,3,30,1,2,31,32,33,34,3250,11250,list5_3473_cod_low1
963,run5,5,3152,low1,list5_3152_chimp_low1,chimp,3.4794,1,30,5,,3,30,1,2,31,32,33,34,3300,11300,list5_3152_chimp_low1
964,run5,5,13189,low1,list5_13189_plank_low1,plank,3.313,1,40.75,5,,3,30,1,2,31,32,33,34,3400,11400,list5_13189_plank_low1
965,run5,5,832,low3,list5_832_astronaut_low3,astronaut,3.5993,3,32.5,9,,4,40,1,2,41,42,43,44,3250,11250,list5_832_astronaut_low3
966,run5,5,17948,high1,list5_17948_toe_high1,toe,4.1034,1,8,3,,1,10,1,2,11,12,13,14,3250,11250,list5_17948_toe_high1
967,run5,5,4750,high3,list5_4750_deposit_high3,deposit,4.0338,3,34.67,7,,2,20,1,2,21,22,23,24,3350,11350,list5_4750_deposit_high3
968,run5,5,3045,high1,list5_3045_crack_high1,crack,4.516108156,1,52,5,verb,1,10,1,2,11,12,13,14,3450,11450,list5_3045_chase_high1
969,run5,5,11336,high1,list5_11336_moose_high1,moose,3.7436,1,44.25,5,,1,10,1,2,11,12,13,14,3350,11350,list5_11336_moose_high1
970,run5,5,2046,high1,list5_2046_brat_high1,brat,3.7943,1,20,4,negative connotation,1,10,1,2,11,12,13,14,3200,11200,list5_2046_brat_high1
971,run5,5,17616,high3,list5_17616_telegram_high3,telegram,3.9658,3,27,8,,2,20,1,2,21,22,23,24,3200,11200,list5_17616_telegram_high3
972,run5,5,2693,low3,list5_2693_domino_low3,domino,3.605701363,3,65.6,6,2 syllable word,4,40,1,2,41,42,43,44,3200,11200,list5_2693_cardinal_low3
973,run5,5,5117,low3,list5_5117_diversion_low3,diversion,3.4932,3,105.5,9,,4,40,1,2,41,42,43,44,3500,11500,list5_5117_diversion_low3
974,run5,5,8686,low1,list5_8686_hymn_low1,hymn,3.2161,1,1.33,4,,3,30,1,2,31,32,33,34,3350,11350,list5_8686_hymn_low1
975,run5,5,1620,low3,list5_1620_bitterness_low3,bitterness,3.1552,3,51.33,10,,4,40,1,2,41,42,43,44,3400,11400,list5_1620_bitterness_low3
976,run5,5,12689,low3,list5_12689_patriot_low3,patriot,3.4189,3,60,7,,4,40,1,2,41,42,43,44,3350,11350,list5_12689_patriot_low3
977,run5,5,18033,low3,list5_18033_tornado_low3,tornado,3.4091,3,37.17,7,,4,40,1,2,41,42,43,44,3500,11500,list5_18033_tornado_low3
978,run5,5,13112,low3,list5_13112_pioneer_low3,pioneer,3.3212,3,79.5,7,,4,40,1,2,41,42,43,44,3500,11500,list5_13112_pioneer_low3
979,run5,5,592,high3,list5_592_appearance_high3,appearance,4.0642,3,46.33,10,,2,20,1,2,21,22,23,24,3200,11200,list5_592_appearance_high3
980,run5,5,17188,low3,list5_17188_summary_low3,summary,3.2263,3,52.67,7,,4,40,1,2,41,42,43,44,3200,11200,list5_17188_summary_low3
981,run5,5,8652,high3,list5_8652_hurricane_high3,hurricane,3.9431,3,48.38,9,,2,20,1,2,21,22,23,24,3500,11500,list5_8652_hurricane_high3
982,run5,5,9906,high1,list5_9906_lens_high1,lens,3.6702,1,27,4,,1,10,1,2,11,12,13,14,3400,11400,list5_9906_lens_high1
983,run5,5,14822,high1,list5_14822_ridge_high1,ridge,3.8505,1,26.5,5,,1,10,1,2,11,12,13,14,3400,11400,list5_14822_ridge_high1
984,run5,5,3031,high3,list5_3031_charity_high3,charity,4.2171,3,77.5,7,,2,20,1,2,21,22,23,24,3250,11250,list5_3031_charity_high3
985,run5,5,10263,high1,list5_10263_loop_high1,loop,3.8309,1,32.67,4,,1,10,1,2,11,12,13,14,3350,11350,list5_10263_loop_high1
986,run5,5,2354,low3,list5_2354_burrito_low3,burrito,3.2213,3,65.5,7,,4,40,1,2,41,42,43,44,3450,11450,list5_2354_burrito_low3
987,run5,5,10058,low3,list5_10058_limousine_low3,limousine,3.4532,3,126.13,9,,4,40,1,2,41,42,43,44,3300,11300,list5_10058_limousine_low3
988,run5,5,11973,high1,list5_11973_oath_high1,oath,3.9951,1,14,4,,1,10,1,2,11,12,13,14,3300,11300,list5_11973_oath_high1
989,run5,5,17970,low1,list5_17970_toll_low1,toll,3.5274,1,37,4,,3,30,1,2,31,32,33,34,3450,11450,list5_17970_toll_low1
990,run5,5,7522,low1,list5_7522_goon_low1,goon,3.36,1,26,4,,3,30,1,2,31,32,33,34,3350,11350,list5_7522_goon_low1
991,run5,5,18324,low1,list5_18324_truce_low1,truce,3.6362,1,29.25,5,,3,30,1,2,31,32,33,34,3200,11200,list5_18324_truce_low1
992,run5,5,2744,high3,list5_2744_carrier_high3,carrier,3.8064,3,151.5,7,,2,20,1,2,21,22,23,24,3250,11250,list5_2744_carrier_high3
993,run5,5,10473,high3,list5_10473_majesty_high3,majesty,4.5623,3,33.5,7,,2,20,1,2,21,22,23,24,3500,11500,list5_10473_majesty_high3
994,run5,5,17722,high1,list5_17722_text_high1,text,3.72,1,7.67,4,,1,10,1,2,11,12,13,14,3200,11200,list5_17722_text_high1
995,run5,5,7257,low1,list5_7257_gel_low1,gel,3.2161,1,3.5,3,,3,30,1,2,31,32,33,34,3200,11200,list5_7257_gel_low1
996,run5,5,14798,low1,list5_14798_rhyme_low1,rhyme,3.6459,1,5.25,5,,3,30,1,2,31,32,33,34,3400,11400,list5_14798_rhyme_low1
997,run5,5,9855,low1,list5_9855_leech_low1,leech,3.2461,1,35.75,5,,3,30,1,2,31,32,33,34,3300,11300,list5_9855_leech_low1
998,run5,5,139,high3,list5_139_agenda_high3,agenda,3.8647,3,14.2,6,,2,20,1,2,21,22,23,24,3450,11450,list5_139_agenda_high3
999,run5,5,16820,high1,list5_16820_steam_high1,steam,4.1288,1,35.75,5,,1,10,1,2,11,12,13,14,3250,11250,list5_16820_steam_high1
1000,run5,5,5833,high3,list5_5833_enterprise_high3,enterprise,3.9088,3,63,10,,2,20,1,2,21,22,23,24,3300,11300,list5_5833_enterprise_high3
1001,run1,6,727,high3,list6_727_arrival_high3,arrival,3.9182,3,35.17,7,,2,20,1,2,21,22,23,24,3450,11450,list6_727_arrival_high3
1002,run1,6,10628,high3,list6_10628_marketing_high3,marketing,3.6792,3,244.63,9,,2,20,1,2,21,22,23,24,3250,11250,list6_10628_marketing_high3
1003,run1,6,18439,low1,list6_18439_ale_low1,ale,3.59933018,1,1.5,3,"too close to treatment word ""tuxedo""",3,30,1,2,31,32,33,34,3250,11250,list6_18439_tux_low1
1004,run1,6,4818,high3,list6_4818_detective_high3,detective,4.7857,3,102.75,9,,2,20,1,2,21,22,23,24,3200,11200,list6_4818_detective_high3
1005,run1,6,4881,low3,list6_4881_dialogue_low3,dialogue,3.612,3,32.86,8,,4,40,1,2,41,42,43,44,3250,11250,list6_4881_dialogue_low3
1006,run1,6,2085,high1,list6_2085_breed_high1,breed,3.8024,1,77.25,5,,1,10,1,2,11,12,13,14,3500,11500,list6_2085_breed_high1
1007,run1,6,2343,low3,list6_2343_burglary_low3,burglary,3.5543,3,47.14,8,,4,40,1,2,41,42,43,44,3350,11350,list6_2343_burglary_low3
1008,run1,6,18787,high1,list6_18787_vest_high1,vest,3.7467,1,21.33,4,,1,10,1,2,11,12,13,14,3450,11450,list6_18787_vest_high1
1009,run1,6,1641,high1,list6_1641_blade_high1,blade,4.114,1,36.5,5,,1,10,1,2,11,12,13,14,3250,11250,list6_1641_blade_high1
1010,run1,6,3421,low1,list6_3421_clutch_low1,clutch,3.399,1,28.2,6,"for me, the verb is what I think of first",3,30,1,2,31,32,33,34,3250,11250,list6_3421_clutch_low1
1011,run1,6,7818,high1,list6_7818_gulf_high1,gulf,3.6756,1,12.67,4,,1,10,1,2,11,12,13,14,3350,11350,list6_7818_gulf_high1
1012,run1,6,6192,high1,list6_6192_fact_high1,fact,5.2364,1,16,4,,1,10,1,2,11,12,13,14,3250,11250,list6_6192_fact_high1
1013,run1,6,12852,low3,list6_12852_percentage_low3,percentage,3.5774,3,41.22,10,,4,40,1,2,41,42,43,44,3350,11350,list6_12852_percentage_low3
1014,run1,6,11105,high3,list6_11105_miracle_high3,miracle,4.4254,3,48,7,,2,20,1,2,21,22,23,24,3400,11400,list6_11105_miracle_high3
1015,run1,6,18007,high1,list6_18007_tooth_high1,tooth,4.1326,1,37,5,,1,10,1,2,11,12,13,14,3450,11450,list6_18007_tooth_high1
1016,run1,6,13284,low1,list6_13284_plum_low1,plum,3.5349,1,12.33,4,,3,30,1,2,31,32,33,34,3500,11500,list6_13284_plum_low1
1017,run1,6,5805,high3,list6_5805_engineer_high3,engineer,4.0678,3,66.14,8,,2,20,1,2,21,22,23,24,3450,11450,list6_5805_engineer_high3
1018,run1,6,10654,low1,list6_10654_mart_low1,mart,3.2831,1,36.33,4,"I don't know if I like ""mart"" as a word that isn't attached to something like ""Wal""",3,30,1,2,31,32,33,34,3300,11300,list6_10654_mart_low1
1019,run1,6,12609,low3,list6_12609_particle_low3,particle,3.2556,3,71.29,8,,4,40,1,2,41,42,43,44,3450,11450,list6_12609_particle_low3
1020,run1,6,15260,low3,list6_15260_sarcasm_low3,sarcasm,3.4592,3,49.33,7,,4,40,1,2,41,42,43,44,3400,11400,list6_15260_sarcasm_low3
1021,run1,6,4759,high3,list6_4759_relative_high3,relative,3.891717214,3,106.43,8,negative connotation,2,20,1,2,21,22,23,24,3350,11350,list6_4759_depression_high3
1022,run1,6,15136,high3,list6_15136_sacrifice_high3,sacrifice,4.2528,3,45.38,9,,2,20,1,2,21,22,23,24,3200,11200,list6_15136_sacrifice_high3
1023,run1,6,2321,high1,list6_2321_bunk_high1,bunk,3.7983,1,25.33,4,,1,10,1,2,11,12,13,14,3500,11500,list6_2321_bunk_high1
1024,run1,6,6867,low3,list6_6867_forgery_low3,forgery,3.2962,3,105.33,7,,4,40,1,2,41,42,43,44,3200,11200,list6_6867_forgery_low3
1025,run1,6,16257,low1,list6_16257_smear_low1,smear,3.3411,1,22,5,,3,30,1,2,31,32,33,34,3400,11400,list6_16257_smear_low1
1026,run1,6,294,high3,list6_294_alliance_high3,alliance,3.9602,3,42.14,8,,2,20,1,2,21,22,23,24,3300,11300,list6_294_alliance_high3
1027,run1,6,4109,low1,list6_4109_crate_low1,crate,3.6141,1,50,5,,3,30,1,2,31,32,33,34,3400,11400,list6_4109_crate_low1
1028,run1,6,19380,low1,list6_19380_woe_low1,woe,3.371,1,6,3,,3,30,1,2,31,32,33,34,3350,11350,list6_19380_woe_low1
1029,run1,6,10239,high3,list6_10239_lemonade_high3,lemonade,3.74208325,3,32.29,8,negative connotation,2,20,1,2,21,22,23,24,3400,11400,list6_10239_loneliness_high3
1030,run1,6,7185,low3,list6_7185_gardener_low3,gardener,3.6243,3,91.14,8,,4,40,1,2,41,42,43,44,3500,11500,list6_7185_gardener_low3
1031,run1,6,16316,low1,list6_16316_snob_low1,snob,3.3411,1,6,4,negative connotation,3,30,1,2,31,32,33,34,3200,11200,list6_16316_snob_low1
1032,run1,6,12458,high1,list6_12458_palm_high1,palm,4.1218,1,24.67,4,,1,10,1,2,11,12,13,14,3500,11500,list6_12458_palm_high1
1033,run1,6,9003,low3,list6_9003_inquiry_low3,inquiry,3.5447,3,37.17,7,,4,40,1,2,41,42,43,44,3300,11300,list6_9003_inquiry_low3
1034,run1,6,1092,low1,list6_1092_bale_low1,bale,3.313,1,33,4,,3,30,1,2,31,32,33,34,3400,11400,list6_1092_bale_low1
1035,run1,6,404,low3,list6_404_amulet_low3,amulet,3.3674,3,55.2,6,,4,40,1,2,41,42,43,44,3250,11250,list6_404_amulet_low3
1036,run1,6,9830,high1,list6_9830_leap_high1,leap,3.8246,1,31,4,verb,1,10,1,2,11,12,13,14,3300,11300,list6_9830_leap_high1
1037,run1,6,12504,low3,list6_12504_pantyhose_low3,pantyhose,3.2363,3,33.25,9,,4,40,1,2,41,42,43,44,3500,11500,list6_12504_pantyhose_low3
1038,run1,6,17288,high3,list6_17288_survival_high3,survival,4.0045,3,46.14,8,,2,20,1,2,21,22,23,24,3350,11350,list6_17288_survival_high3
1039,run1,6,8096,high1,list6_8096_hay_high1,hay,3.8051,1,10.5,3,,1,10,1,2,11,12,13,14,3200,11200,list6_8096_hay_high1
1040,run1,6,3367,low1,list6_3367_cloak_low1,cloak,3.4794,1,29.5,5,,3,30,1,2,31,32,33,34,3500,11500,list6_3367_cloak_low1
1041,run2,6,5940,low3,list6_5940_espresso_low3,espresso,3.3171,3,12.14,8,,4,40,1,2,41,42,43,44,3500,11500,list6_5940_espresso_low3
1042,run2,6,9116,high3,list6_9116_invention_high3,invention,3.7846,3,129.63,9,,2,20,1,2,21,22,23,24,3350,11350,list6_9116_invention_high3
1043,run2,6,6763,low1,list6_6763_foe_low1,foe,3.2696,1,5.5,3,,3,30,1,2,31,32,33,34,3250,11250,list6_6763_foe_low1
1044,run2,6,4597,low3,list6_4597_deception_low3,deception,3.4987,3,114.88,9,,4,40,1,2,41,42,43,44,3400,11400,list6_4597_deception_low3
1045,run2,6,8229,low3,list6_8229_hemisphere_low3,hemisphere,3.1783,3,27.78,10,,4,40,1,2,41,42,43,44,3400,11400,list6_8229_hemisphere_low3
1046,run2,6,3002,low1,list6_3002_chant_low1,chant,3.36,1,42,5,,3,30,1,2,31,32,33,34,3350,11350,list6_3002_chant_low1
1047,run2,6,6113,low3,list6_6113_explorer_low3,explorer,3.2831,3,83.43,8,,4,40,1,2,41,42,43,44,3350,11350,list6_6113_explorer_low3
1048,run2,6,6758,low1,list6_6758_foam_low1,foam,3.5471,1,21,4,,3,30,1,2,31,32,33,34,3200,11200,list6_6758_foam_low1
1049,run2,6,1650,high1,list6_1650_blast_high1,blast,4.2088,1,43.5,5,,1,10,1,2,11,12,13,14,3350,11350,list6_1650_blast_high1
1050,run2,6,10369,high3,list6_10369_luxury_high3,luxury,3.7804,3,20,6,,2,20,1,2,21,22,23,24,3250,11250,list6_10369_luxury_high3
1051,run2,6,11865,high1,list6_11865_noon_high1,noon,4.258,1,25.67,4,,1,10,1,2,11,12,13,14,3200,11200,list6_11865_noon_high1
1052,run2,6,6180,high1,list6_6180_face_high1,face,5.4606,1,19,4,,1,10,1,2,11,12,13,14,3450,11450,list6_6180_face_high1
1053,run2,6,18396,low3,list6_18396_turbulence_low3,turbulence,3.2918,3,38.67,10,,4,40,1,2,41,42,43,44,3400,11400,list6_18396_turbulence_low3
1054,run2,6,4936,high3,list6_4936_dignity_high3,dignity,4.0338,3,56.17,7,,2,20,1,2,21,22,23,24,3500,11500,list6_4936_dignity_high3
1055,run2,6,14392,high3,list6_14392_recipe_high3,recipe,3.8818,3,38.6,6,,2,20,1,2,21,22,23,24,3350,11350,list6_14392_recipe_high3
1056,run2,6,9292,low1,list6_9292_jive_low1,jive,3.2314,1,10,4,,3,30,1,2,31,32,33,34,3300,11300,list6_9292_jive_low1
