"","X","Word","Unnamed","FREQcount","CDcount","FREQlow","Cdlow","SUBLTLWF","Lg10WF","SUBTLCD","Lg10CD","Dom_PoS_SUBTLEX","Freq_dom_PoS_SUBTLEX","Percentage_dom_PoS","All_PoS_SUBTLEX","All_freqs_SUBTLEX","Zipfvalue","CMUSylls"
"16624",16623,"spot",61631,3140,2029,2972,1987,61.5686274509804,3.4970679363985,24.1893180734382,3.30749603791321,"Noun",2685,0.856459330143541,"Noun.Verb.Adverb.Adjective.Name","2685.421.15.13.1",4.78890207854296,1
"16627",16626,"spots",61636,527,400,503,393,10.3333333333333,2.72263392253381,4.76871721506915,2.60314437262018,"Noun",491,0.93168880455408,"Noun.Verb","491.36",4.01446806467827,1
"16631",16630,"spouse",61644,97,80,96,79,1.90196078431373,1.99122607569249,0.953743443013829,1.90848501887865,"Noun",97,1,"Noun","97",3.28306021783695,1
"16633",16632,"sprain",61651,43,40,38,37,0.843137254901961,1.64345267648619,0.476871721506915,1.61278385671974,"Noun",31,0.720930232558139,"Noun.Verb.Adjective","31.11.1",2.93528681863065,1
"16634",16633,"sprawl",61656,7,7,6,6,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",4,0.571428571428571,"Noun.Verb","4.3",2.1949241291364,1
"16635",16634,"spray",61660,492,342,459,320,9.64705882352941,2.69284691927723,4.07725321888412,2.53529412004277,"Noun",320,0.650406504065041,"Noun.Verb.Name","320.171.1",3.98468106142169,1
"16638",16637,"spree",61675,109,83,98,80,2.13725490196078,2.04139268515822,0.989508822126848,1.92427928606188,"Noun",101,0.935185185185185,"Noun.Name","101.7",3.33322682730268,1
"16639",16638,"sprees",61676,6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",6,1,"Noun","6",2.13693218215872,1
"16640",16639,"spring",61680,1597,1027,1345,910,31.3137254901961,3.20357677497797,12.24368144969,3.01199311465926,"Noun",1374,0.861442006269592,"Noun.Verb.Name","1374.208.13",4.49541091712243,1
"16642",16641,"springs",61690,370,214,106,90,7.25490196078431,2.56937390961505,2.55126371006199,2.33243845991561,"Noun",331,0.894594594594595,"Noun.Verb.Name","331.25.14",3.86120805175951,1
"16646",16645,"sprint",61701,36,32,34,30,0.705882352941177,1.56820172406699,0.381497377205532,1.51851393987789,"Noun",22,0.611111111111111,"Noun.Verb","22.14",2.86003586621145,1
"16649",16648,"sprints",61706,21,19,20,18,0.411764705882353,1.34242268082221,0.226514067715784,1.30102999566398,"Noun",17,0.80952380952381,"Noun.Verb","17.4",2.63425682296667,1
"16650",16649,"sprite",61708,33,27,9,9,0.647058823529412,1.53147891704226,0.321888412017167,1.44715803134222,"Noun",33,1,"Noun","33",2.82331305918672,1
"16652",16651,"sprouts",61724,87,58,83,57,1.70588235294118,1.94448267215017,0.691463996185026,1.77085201164214,"Noun",82,0.942528735632184,"Noun.Verb","82.5",3.23631681429463,1
"16653",16652,"spud",61732,47,20,30,12,0.92156862745098,1.68124123737559,0.238435860753457,1.32221929473392,"Noun",22,0.478260869565217,"Noun.Verb.Name","22.13.11",2.97307537952005,1
"16654",16653,"spuds",61735,23,18,13,12,0.450980392156863,1.38021124171161,0.214592274678112,1.27875360095283,"Noun",15,0.652173913043478,"Noun.Verb.Name","15.4.4",2.67204538385607,1
"16655",16654,"spunk",61738,68,46,54,44,1.33333333333333,1.83884909073726,0.548402479732952,1.67209785793572,"Noun",54,0.794117647058823,"Noun.Verb.Name","54.8.6",3.13068323288172,1
"16656",16655,"spur",61741,73,57,66,53,1.43137254901961,1.86923171973098,0.679542203147353,1.76342799356294,"Noun",62,0.849315068493151,"Noun.Verb","62.11",3.16106586187544,1
"16657",16656,"spurge",61742,2,1,2,1,0.0392156862745098,0.477121254719662,0.0119217930376729,0.301029995663981,"Noun",2,1,"Noun","2",1.76895539686412,1
"16658",16657,"spurs",61750,93,71,85,66,1.82352941176471,1.9731278535997,0.846447305674774,1.85733249643127,"Noun",92,1,"Noun","92",3.26496199574416,1
"16659",16658,"spurt",61751,19,18,19,18,0.372549019607843,1.30102999566398,0.214592274678112,1.27875360095283,"Noun",12,0.631578947368421,"Noun.Verb","12.7",2.59286413780844,1
"16660",16659,"spurts",61754,8,7,7,7,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",7,0.875,"Noun.Verb","7.1",2.24607665158378,1
"16661",16660,"spy",61762,1023,515,917,493,20.0588235294118,3.01029995663981,6.13972341440153,2.71264970162721,"Noun",856,0.837573385518591,"Noun.Verb.Name","856.164.2",4.30213409878427,1
"16665",16664,"squad",61774,1096,563,879,494,21.4901960784314,3.04020662757471,6.71196948020982,2.75127910398334,"Noun",1096,1,"Noun","1096",4.33204076971917,1
"16668",16667,"squads",61777,104,66,90,64,2.03921568627451,2.02118929906994,0.786838340486409,1.82607480270083,"Noun",104,1,"Noun","104",3.3130234412144,1
"16669",16668,"squall",61779,20,15,19,15,0.392156862745098,1.32221929473392,0.178826895565093,1.20411998265592,"Noun",18,0.9,"Noun.Verb","18.2",2.61405343687838,1
"16670",16669,"squalls",61782,3,3,2,2,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,1
"16672",16671,"square",61793,1620,1072,1176,849,31.7647058823529,3.20978301484852,12.7801621363853,3.03059972196595,"Noun",805,0.497220506485485,"Noun.Adjective.Verb.Adverb.Name","805.542.167.102.3",4.50161715699297,1
"16673",16672,"squares",61797,138,95,100,82,2.70588235294118,2.14301480025409,1.13257033857892,1.98227123303957,"Noun",124,0.898550724637681,"Noun.Verb","124.14",3.43484894239855,1
"16674",16673,"squash",61801,223,162,201,150,4.37254901960784,2.35024801833416,1.931330472103,2.21218760440396,"Noun",130,0.582959641255605,"Noun.Verb","130.93",3.64208216047862,1
"16675",16674,"squat",61808,160,133,146,125,3.13725490196078,2.20682587603185,1.58559847401049,2.12710479836481,"Noun",74,0.4625,"Noun.Verb.Adjective","74.65.21",3.49866001817631,1
"16681",16680,"squid",61853,141,75,112,65,2.76470588235294,2.15228834438306,0.894134477825465,1.88081359228079,"Noun",141,0.992957746478873,"Noun.Name","141.1",3.44412248652752,1
"16684",16683,"squire",61871,157,35,61,26,3.07843137254902,2.19865708695442,0.41726275631855,1.55630250076729,"Noun",155,0.987261146496815,"Noun.Verb","155.2",3.49049122909888,1
"16688",16687,"squirts",61891,35,27,34,26,0.686274509803922,1.55630250076729,0.321888412017167,1.44715803134222,"Noun",18,0.514285714285714,"Noun.Verb.Name","18.16.1",2.84813664291175,1
"16689",16688,"sta",61909,19,12,15,10,0.372549019607843,1.30102999566398,0.143061516452074,1.11394335230684,"Noun",17,0.894736842105263,"Noun.Name","17.2",2.59286413780844,1
"16693",16692,"stabler",61937,1,1,0,0,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16695",16694,"staccato",61942,8,7,4,3,0.156862745098039,0.954242509439325,0.0834525512637101,0.903089986991944,"Noun",8,1,"Noun","8",2.24607665158378,3
"16696",16695,"stack",61943,311,269,279,249,6.09803921568627,2.49415459401844,3.206962327134,2.43136376415899,"Noun",221,0.710610932475884,"Noun.Verb.Name","221.88.2",3.7859887361629,1
"16698",16697,"stacks",61947,99,58,86,54,1.94117647058824,2,0.691463996185026,1.77085201164214,"Noun",93,0.939393939393939,"Noun.Verb","93.6",3.29183414214446,1
"16699",16698,"stadium",61951,312,184,185,122,6.11764705882353,2.49554433754645,2.19360991893181,2.26717172840301,"Noun",312,1,"Noun","312",3.78737847969091,3
"16700",16699,"stadiums",61952,13,11,10,10,0.254901960784314,1.14612803567824,0.131139723414402,1.07918124604762,"Noun",13,1,"Noun","13",2.4379621778227,3
"16701",16700,"staff",61953,1632,987,1457,923,32,3.21298618473667,11.7668097281831,2.99475694458763,"Noun",1603,0.98162890385793,"Noun.Verb","1603.30",4.50482032688113,1
"16705",16704,"staffs",61959,6,6,6,6,0.117647058823529,0.845098040014257,0.0715307582260372,0.845098040014257,"Noun",5,0.833333333333333,"Noun.Verb","5.1",2.13693218215872,1
"16706",16705,"stag",61960,81,56,72,48,1.58823529411765,1.91381385238372,0.667620410109681,1.75587485567249,"Noun",75,0.903614457831325,"Noun.Name","75.8",3.20564799452818,1
"16707",16706,"stage",61961,2324,1176,2193,1139,45.5686274509804,3.36642295722597,14.0200286123033,3.07077646284343,"Noun",2283,0.985325852395339,"Noun.Verb.Name","2283.33.1",4.65825709937043,1
"16715",16714,"stagnation",61983,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",5,1,"Noun","5",2.0699853925281,3
"16716",16715,"stain",61987,316,242,307,237,6.19607843137255,2.50105926221775,2.88507391511683,2.38560627359831,"Noun",253,0.800632911392405,"Noun.Verb","253.63",3.79289340436221,1
"16717",16716,"stains",61992,198,159,197,158,3.88235294117647,2.29885307640971,1.89556509298999,2.20411998265592,"Noun",123,0.621212121212121,"Noun.Verb","123.75",3.59068721855417,1
"16718",16717,"stair",61993,69,45,67,43,1.35294117647059,1.84509804001426,0.536480686695279,1.66275783168157,"Noun",68,0.985507246376812,"Noun.Name","68.1",3.13693218215872,1
"16720",16719,"staircases",61995,12,11,12,11,0.235294117647059,1.11394335230684,0.131139723414402,1.07918124604762,"Noun",12,1,"Noun","12",2.4057774944513,3
"16721",16720,"stairs",61996,1212,846,1167,824,23.7647058823529,3.08386080086657,10.0858369098712,2.92788341033071,"Noun",1212,0.99835255354201,"Noun.Verb.Name","1212.1.1",4.37569494301103,1
"16726",16725,"stake",62001,847,666,819,652,16.6078431372549,2.92839585225671,7.93991416309013,2.82412583391655,"Noun",634,0.749408983451537,"Noun.Verb","634.212",4.22022999440117,1
"16729",16728,"stakes",62006,249,205,233,194,4.88235294117647,2.39794000867204,2.44396757272294,2.31386722036915,"Noun",242,0.971887550200803,"Noun.Verb","242.7",3.6897741508165,1
"16737",16736,"stalls",62035,49,43,49,43,0.96078431372549,1.69897000433602,0.512637100619933,1.64345267648619,"Noun",43,0.877551020408163,"Noun.Verb","43.6",2.99080414648048,1
"16738",16737,"stamina",62039,81,72,78,69,1.58823529411765,1.91381385238372,0.858369098712446,1.86332286012046,"Noun",81,1,"Noun","81",3.20564799452818,3
"16739",16738,"stamp",62045,302,222,275,206,5.92156862745098,2.4814426285023,2.64663805436338,2.34830486304816,"Noun",220,0.728476821192053,"Noun.Verb","220.82",3.77327677064677,1
"16741",16740,"stamps",62055,267,149,255,142,5.23529411764706,2.42813479402879,1.77634716261326,2.17609125905568,"Noun",212,0.794007490636704,"Noun.Verb","212.55",3.71996893617325,1
"16742",16741,"stance",62056,96,73,93,73,1.88235294117647,1.98677173426624,0.870290891750119,1.86923171973098,"Noun",95,1,"Noun","95",3.2786058764107,1
"16758",16757,"staph",62096,25,14,23,13,0.490196078431373,1.41497334797082,0.16690510252742,1.17609125905568,"Noun",25,1,"Noun","25",2.70680749011528,1
"16760",16759,"stapler",62101,44,30,41,28,0.862745098039216,1.65321251377534,0.357653791130186,1.49136169383427,"Noun",44,1,"Noun","44",2.9450466559198,3
"16761",16760,"staplers",62102,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"16763",16762,"star",62105,4149,1821,3118,1543,81.3529411764706,3.61804809671209,21.7095851216023,3.26054837263698,"Noun",3913,0.941303824873707,"Noun.Verb.Adjective.Name","3913.128.86.30",4.90988223885655,1
"16765",16764,"starch",62108,69,58,63,56,1.35294117647059,1.84509804001426,0.691463996185026,1.77085201164214,"Noun",51,0.75,"Noun.Verb.Name","51.13.4",3.13693218215872,1
"16772",16771,"stargazer",62122,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"16773",16772,"stargazers",62123,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16778",16777,"stars",62143,2353,1302,1884,1137,46.1372549019608,3.37180645850742,15.5221745350501,3.11494441571258,"Noun",2343,0.997021276595745,"Noun.Verb.Name","2343.6.1",4.66364060065188,1
"16784",16783,"starvation",62158,75,69,67,62,1.47058823529412,1.88081359228079,0.822603719599428,1.84509804001426,"Noun",75,1,"Noun","75",3.17264773442525,3
"16785",16784,"stash",62163,257,206,244,201,5.03921568627451,2.41161970596323,2.45588936576061,2.31597034545692,"Noun",167,0.649805447470817,"Noun.Verb","167.90",3.70345384810769,1
"16786",16785,"state",62169,5500,2669,3976,2195,107.843137254902,3.74044164494977,31.8192656175489,3.42651126136458,"Noun",4740,0.861974904528096,"Noun.Verb.Name","4740.624.135",5.03227578709423,1
"16799",16798,"statism",62197,1,1,1,1,0.0196078431372549,0.301029995663981,0.0119217930376729,0.301029995663981,"Noun",1,1,"Noun","1",1.59286413780844,3
"16800",16799,"statistic",62198,31,28,30,27,0.607843137254902,1.50514997831991,0.33381020505484,1.46239799789896,"Noun",31,1,"Noun","31",2.79698412046437,3
"16801",16800,"statistics",62202,167,137,148,122,3.27450980392157,2.22530928172586,1.63328564616118,2.13987908640124,"Noun",168,1,"Noun","168",3.51714342387032,3
"16802",16801,"stats",62204,68,56,60,52,1.33333333333333,1.83884909073726,0.667620410109681,1.75587485567249,"Noun",59,0.867647058823529,"Noun.Verb.Name","59.7.2",3.13068323288172,1
"16806",16805,"statuette",62209,4,2,4,2,0.0784313725490196,0.698970004336019,0.0238435860753457,0.477121254719662,"Noun",4,1,"Noun","4",1.99080414648048,3
"16811",16810,"staves",62223,7,6,5,5,0.137254901960784,0.903089986991944,0.0715307582260372,0.845098040014257,"Noun",6,0.857142857142857,"Noun.Verb","6.1",2.1949241291364,1
"16813",16812,"stead",62232,54,44,44,40,1.05882352941176,1.74036268949424,0.524558893657606,1.65321251377534,"Noun",55,1,"Noun","55",3.0321968316387,1
"16814",16813,"steadiness",62240,3,3,3,3,0.0588235294117647,0.602059991327962,0.0357653791130186,0.602059991327962,"Noun",3,1,"Noun","3",1.89389413347242,3
"16815",16814,"steak",62244,828,520,742,481,16.2352941176471,2.91855453055027,6.19933237958989,2.71683772329952,"Noun",826,0.998790810157195,"Noun.Name","826.1",4.21038867269473,1
"16817",16816,"steaks",62246,204,145,184,137,4,2.31175386105575,1.72865999046257,2.16435285578444,"Noun",204,1,"Noun","204",3.60358800320021,1
"16819",16818,"stealth",62252,142,78,80,53,2.7843137254902,2.15533603746506,0.929899856938484,1.89762709129044,"Noun",142,1,"Noun","142",3.44717017960952,1
"16820",16819,"steam",62258,686,408,606,393,13.4509803921569,2.83695673705955,4.86409155937053,2.61172330800734,"Noun",665,0.970802919708029,"Noun.Verb.Name","665.19.1",4.12879087920401,1
"16826",16825,"steeds",62280,8,6,5,5,0.156862745098039,0.954242509439325,0.0715307582260372,0.845098040014257,"Noun",6,0.75,"Noun.Name","6.2",2.24607665158378,1
"16827",16826,"steel",62281,941,545,790,496,18.4509803921569,2.97405090279288,6.49737720553171,2.73719264270474,"Noun",880,0.936170212765957,"Noun.Name.Verb","880.56.4",4.26588504493734,1
"16829",16828,"steels",62289,5,5,5,5,0.0980392156862745,0.778151250383644,0.0596089651883643,0.778151250383644,"Noun",3,0.6,"Noun.Verb","3.2",2.0699853925281,1
"16834",16833,"steers",62310,46,35,44,35,0.901960784313726,1.67209785793572,0.41726275631855,1.55630250076729,"Noun",22,0.488888888888889,"Noun.Verb.Name","22.21.2",2.96393200008018,1
"16835",16834,"stem",62322,114,95,112,93,2.23529411764706,2.06069784035361,1.13257033857892,1.98227123303957,"Noun",83,0.728070175438597,"Noun.Verb","83.31",3.35253198249807,1
"16836",16835,"stems",62327,51,46,49,44,1,1.7160033436348,0.548402479732952,1.67209785793572,"Noun",28,0.56,"Noun.Verb","28.22",3.00783748577926,1
"16837",16836,"stench",62329,113,91,101,90,2.2156862745098,2.05690485133647,1.08488316642823,1.96378782734556,"Noun",113,1,"Noun","113",3.34873899348093,1
"16842",16841,"stepfather",62355,151,89,139,86,2.96078431372549,2.18184358794477,1.06103958035289,1.95424250943932,"Noun",151,1,"Noun","151",3.47367773008923,3
"16843",16842,"stepladder",62359,18,12,18,12,0.352941176470588,1.27875360095283,0.143061516452074,1.11394335230684,"Noun",17,0.944444444444444,"Noun.Verb","17.1",2.57058774309729,3
"16844",16843,"stepmother",62361,216,132,182,129,4.23529411764706,2.33645973384853,1.57367668097282,2.12385164096709,"Noun",216,1,"Noun","216",3.62829387599299,3
"16845",16844,"steppe",62365,18,4,3,3,0.352941176470588,1.27875360095283,0.0476871721506915,0.698970004336019,"Noun",16,0.888888888888889,"Noun.Name","16.2",2.57058774309729,1
"16848",16847,"steppes",62369,3,1,3,1,0.0588235294117647,0.602059991327962,0.0119217930376729,0.301029995663981,"Noun",3,1,"Noun","3",1.89389413347242,1
"16849",16848,"steps",62372,1259,922,1201,907,24.6862745098039,3.10037054511756,10.9918931807344,2.96520170102591,"Noun",1141,0.905555555555556,"Noun.Verb","1141.119",4.39220468726202,1
"16850",16849,"stepsister",62373,17,13,16,13,0.333333333333333,1.25527250510331,0.154983309489747,1.14612803567824,"Noun",16,0.941176470588235,"Noun.Name","16.1",2.54710664724777,3
"16852",16851,"stereo",62380,304,216,260,191,5.96078431372549,2.48429983934679,2.57510729613734,2.33645973384853,"Noun",301,1,"Noun","301",3.77613398149125,3
"16853",16852,"stereos",62386,18,18,15,15,0.352941176470588,1.27875360095283,0.214592274678112,1.27875360095283,"Noun",18,1,"Noun","18",2.57058774309729,3
"16858",16857,"stern",62408,327,154,140,106,6.41176470588235,2.51587384371168,1.83595612780162,2.19033169817029,"Noun",199,0.608562691131499,"Noun.Adjective.Name","199.88.40",3.80770798585614,1
"16861",16860,"stevedore",62425,2,2,2,2,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,3
"16862",16861,"stew",62427,328,212,267,199,6.43137254901961,2.51719589794997,2.52742012398665,2.32837960343874,"Noun",291,0.88719512195122,"Noun.Verb.Name","291.34.3",3.80903004009443,1
"16864",16863,"stewardess",62429,161,104,133,92,3.15686274509804,2.20951501454263,1.23986647591798,2.02118929906994,"Noun",122,0.7625,"Noun.Verb.Name","122.31.7",3.50134915668709,3
"16866",16865,"stews",62438,7,7,7,7,0.137254901960784,0.903089986991944,0.0834525512637101,0.903089986991944,"Noun",7,1,"Noun","7",2.1949241291364,1
"16870",16869,"stickler",62450,46,38,41,36,0.901960784313726,1.67209785793572,0.453028135431569,1.5910646070265,"Noun",44,0.956521739130435,"Noun.Name","44.2",2.96393200008018,3
"16871",16870,"sticks",62457,694,564,626,527,13.6078431372549,2.84198480459011,6.7238912732475,2.75204844781944,"Noun",399,0.575757575757576,"Noun.Verb.Name","399.293.1",4.13381894673457,1
"16872",16871,"stiffener",62466,4,4,4,4,0.0784313725490196,0.698970004336019,0.0476871721506915,0.698970004336019,"Noun",3,1,"Noun","3",1.99080414648048,3
"16874",16873,"stiffs",62475,48,46,46,45,0.941176470588235,1.69019608002851,0.548402479732952,1.67209785793572,"Noun",48,1,"Noun","48",2.98203022217297,1
"16876",16875,"stigmata",62484,21,11,16,9,0.411764705882353,1.34242268082221,0.131139723414402,1.07918124604762,"Noun",21,1,"Noun","21",2.63425682296667,3
"16878",16877,"stiletto",62491,17,15,14,14,0.333333333333333,1.25527250510331,0.178826895565093,1.20411998265592,"Noun",17,1,"Noun","17",2.54710664724777,3
"16879",16878,"stilettos",62492,13,10,10,8,0.254901960784314,1.14612803567824,0.119217930376729,1.04139268515823,"Noun",13,1,"Noun","13",2.4379621778227,3
"16881",16880,"stills",62501,27,21,24,18,0.529411764705882,1.44715803134222,0.25035765379113,1.34242268082221,"Noun",25,0.925925925925926,"Noun.Verb.Name","25.1.1",2.73899217348668,1
"16882",16881,"stilt",62504,2,2,1,1,0.0392156862745098,0.477121254719662,0.0238435860753457,0.477121254719662,"Noun",2,1,"Noun","2",1.76895539686412,1
